Open Time,Order,Symbol_order,Type_order,Volume_order,Price_order,S / L,T / P,Time_order,State,Comment_order,Time_deal,Deal,Symbol_deal,Type_deal,Direction,Volume_deal,Price_deal,Commission,Swap,Profit,Balance,Comment_deal,rolling_Sharpe_Ratio,rolling_Sortino_Ratio,rolling_Calmar_Ratio,rolling_Stability,rolling_Recovery_Factor,rolling_Omega_Ratio,rolling_Skewness,rolling_Kurtosis,rolling_Tail_Ratio,rolling_Alpha,rolling_Beta,rolling_Common_Sense_Ratio,rolling_Volatility,rolling_Kelly_Criterion,rolling_SQN_System_Quality_Number,rolling_K_Ratio,rolling_R_Squared,rolling_CPC_Index,rolling_VaR_Value_at_Risk,rolling_CVaR_Conditional_Value_at_Risk,rolling_Return_Standard_Deviation,rolling_AHPR_Average_Holding_Period_Return,rolling_GHPR_Geometric_Holding_Period_Return,rolling_Drawdown_Duration,rolling_Max_Drawdown_Duration,rolling_TWR_Time_Weighted_Return,rolling_MWR_Money_Weighted_Return,rolling_Ulcer_Index,rolling_MAE_Max_Adverse_Excursion,rolling_MFE_Max_Favorable_Excursion,rolling_MAR_Ratio,rolling_Information_Ratio,rolling_Treynor_Ratio,rolling_Tracking_Error,rolling_Active_Share
2024.05.31 00:48:02,177.0,XAUUSDc,buy,1.03 / 1.03,0.0,2344.944,2359.317,2024.05.31 00:48:02,filled,Range Breakout Buy,2024-05-31 00:48:02,172.0,XAUUSDc,buy,in,1.03,2346.794,0,0.0,0.0,55.03,Range Breakout Buy,-0.018875598367277507,-0.060738996158039085,-1.0275615123433874,0.2961486524275557,-0.6030575298377364,0.7477138849929874,2.5104612371798396,6.457907153017626,3.1666161274893376,,,2.367722846966502,0.06957760412380605,-0.1470955219319697,-0.9709537958147486,-10.101034925959262,,0.2354004437100237,-0.06315795876359027,-0.08751474952793553,0.06957760412380605,0.9986866810892016,0.9965131593087314,12959068.0,12959068.0,-0.4497,,0.492295583664841,,,-1.0275615123433874,,,,
2024.05.31 01:09:36,178.0,XAUUSDc,sell,1.03 / 1.03,0.0,,,2024.05.31 01:09:36,filled,sl 2344.944,2024-05-31 01:09:36,173.0,XAUUSDc,sell,out,1.03,2344.936,0,0.0,-1.91,53.12,sl 2344.944,-0.021715117528466173,-0.07013167975753837,-1.053337781618752,0.289884385937433,-0.6286710473380716,0.7397868561278863,2.520473622830174,6.516182587220843,3.160888684439853,,,2.3383839024319695,0.06942057824183913,-0.14694552558200724,-1.0115707631388058,-10.004190244386242,,0.2322777630957528,-0.063070273135442,-0.08751474952793553,0.06942057824183913,0.9984925239845844,0.9963287516134255,12960362.0,12960362.0,-0.4688,,0.4921622231493889,,,-1.053337781618752,,,,
2024.06.04 01:09:05,179.0,XAUUSDc,sell,1.61 / 1.61,0.0,2350.571,2341.679,2024.06.04 01:09:05,filled,Range Breakout Sell,2024-06-04 01:09:05,174.0,XAUUSDc,sell,in,1.61,2349.661,0,0.0,0.0,53.12,Range Breakout Sell,-0.0216526023888214,-0.06972629432541387,-1.0416037986835252,0.2837795242917675,-0.6286710473380716,0.7397868561278863,2.527400869126043,6.570180288607348,3.1551452936670015,,,2.3341350174286077,0.06921857494581027,-0.1474875800347853,-1.0115703652090267,-9.910035521834352,,0.23093511706629763,-0.06298258750729373,-0.08751474952793553,0.06921857494581027,0.9985012377187775,0.996349933925832,13305931.0,13305931.0,-0.4688,,0.4920303688522004,,,-1.0416037986835252,,,,
2024.06.04 06:04:30,180.0,XAUUSDc,buy,1.61 / 1.61,0.0,,,2024.06.04 06:04:30,filled,sl 2350.571,2024-06-04 06:04:30,175.0,XAUUSDc,buy,out,1.61,2350.595,0,0.0,-1.5,51.62,sl 2350.571,-0.023931698930478924,-0.07715408377796862,-1.0606724538217551,0.2788221273351948,-0.648786375217916,0.7336783001211054,2.5377782138734792,6.631672834642039,3.149385888469681,,,2.3106360850778325,0.06904799316779726,-0.1468428820736123,-1.0435876861610107,-9.839413801170311,,0.22892531469583918,-0.06289490187914544,-0.08751474952793553,0.06904799316779726,0.9983475642157545,0.9962068616658865,13323656.0,13323656.0,-0.4838,,0.49198346125599113,,,-1.0606724538217551,,,,
2024.06.05 01:03:04,181.0,XAUUSDc,sell,0.98 / 0.98,0.0,2328.704,2314.574,2024.06.05 01:03:04,filled,Range Breakout Sell,2024-06-05 01:03:04,176.0,XAUUSDc,sell,in,0.98,2326.996,0,0.0,0.0,51.62,Range Breakout Sell,-0.023863579516723243,-0.07671320329923736,-1.0584251807583887,0.27397846737706716,-0.648786375217916,0.7336783001211054,2.544635124295048,6.685563430557156,3.1436104017743216,,,2.3063987358168094,0.06884940680832964,-0.14737203761813605,-1.0435861509906115,-9.770520291485969,,0.22761717004043439,-0.06280721625099717,-0.08751474952793553,0.06884940680832964,0.9983570067059502,0.9962284958166309,13391970.0,13391970.0,-0.4838,,0.4919370853502073,,,-1.0584251807583887,,,,
2024.06.05 01:32:37,182.0,XAUUSDc,buy,0.98 / 0.98,0.0,,,2024.06.05 01:32:37,filled,sl 2328.704,2024-06-05 01:32:37,177.0,XAUUSDc,buy,out,0.98,2328.724,0,0.0,-1.69,49.93,sl 2328.704,-0.026490210808863057,-0.0854119789192885,-1.079674308886018,0.270340844506992,-0.6714496446292076,0.726915734933188,2.554646173840367,6.744798490062504,3.1378187661322605,,,2.2809298344701814,0.06869241526848752,-0.1469739316181018,-1.079556385406044,-9.725738063288864,,0.22517321833527987,-0.06271953062284889,-0.08751474952793553,0.06869241526848752,0.9981803234385679,0.9960614800228249,13393743.0,13393743.0,-0.5006999999999999,,0.4919873155238493,,,-1.079674308886018,,,,
2024.06.06 01:03:02,183.0,XAUUSDc,buy,0.8 / 0.8,0.0,2355.546,2372.268,2024.06.06 01:03:02,filled,Range Breakout Buy,2024-06-06 01:03:02,178.0,XAUUSDc,buy,in,0.8,2357.498,0,0.0,0.0,49.93,Range Breakout Buy,-0.026415647442147312,-0.08492942536607219,-1.0769770768945293,0.2667756214342628,-0.6714496446292076,0.726915734933188,2.561426652098029,6.7985462501257885,3.132010913717103,,,2.2767080151634334,0.06849712492778287,-0.147490747711514,-1.0795535024766711,-9.68190503214619,,0.2239010532599393,-0.06263184499470062,-0.08751474952793553,0.06849712492778287,0.998190604097107,0.996083687919007,13478368.0,13478368.0,-0.5006999999999999,,0.492036973083686,,,-1.0769770768945293,,,,
2024.06.06 01:31:36,184.0,XAUUSDc,sell,0.8 / 0.8,0.0,,,2024.06.06 01:31:36,filled,tp 2372.268,2024-06-06 01:31:36,179.0,XAUUSDc,sell,out,0.8,2372.274,0,0.0,11.82,61.75,tp 2372.268,-0.006646569698522857,-0.02202701487694404,-0.906870511213405,0.2558594746349176,-0.5129408609360334,0.7913826015816744,2.4869619634556375,6.17937919116417,3.34842725165107,,,2.6498870696185994,0.0706046815828534,-0.1386705281389304,-0.7979941564520616,-9.469249676483214,,0.263884728407098,-0.06254415936655233,-0.08751474952793553,0.0706046815828534,0.9995307210628175,0.9972953708004613,13480082.0,13480082.0,-0.38249999999999995,,0.49148978991989817,,,-0.906870511213405,,,,
2024.06.07 01:12:06,185.0,XAUUSDc,sell,0.78 / 0.78,0.0,2377.237,2355.907,2024.06.07 01:12:06,filled,Range Breakout Sell,2024-06-07 01:12:06,180.0,XAUUSDc,sell,in,0.78,2374.97,0,0.0,0.0,61.75,Range Breakout Sell,-0.006628081633737668,-0.021903958927910833,-0.9037832511760693,0.24535490915073446,-0.5129408609360334,0.7913826015816744,2.4938250781587508,6.230571660391597,3.336911238085686,,,2.6407734968433765,0.07040608322730756,-0.13921356490803874,-0.7979987303414041,-9.26495528881955,,0.26241051204728183,-0.06245647373840406,-0.08751474952793553,0.07040608322730756,0.9995333427328577,0.9973104601234848,13565312.0,13565312.0,-0.38249999999999995,,0.4909481208583058,,,-0.9037832511760693,,,,
2024.06.07 02:51:38,186.0,XAUUSDc,buy,0.78 / 0.78,0.0,,,2024.06.07 02:51:38,filled,sl 2377.237,2024-06-07 02:51:38,181.0,XAUUSDc,buy,out,0.78,2377.268,0,0.0,-1.79,59.96,sl 2377.237,-0.008899439354411174,-0.02945649086154127,-0.9324708894811957,0.23628998077916027,-0.536945152205981,0.7837312304202225,2.503757498128741,6.287919739223813,3.325362843295211,,,2.6061907127694455,0.07024131932393117,-0.13898408437818646,-0.8349046538915704,-9.094856608069765,,0.2593435153151983,-0.06236878811025578,-0.08751474952793553,0.07024131932393117,0.9993748916385029,0.9971624085241084,13571284.0,13571284.0,-0.4004,,0.49049125278189776,,,-0.9324708894811957,,,,
2024.06.11 01:03:07,187.0,XAUUSDc,sell,0.26 / 0.26,0.0,2310.812,2249.414,2024.06.11 01:03:07,filled,Range Breakout Sell,2024-06-11 01:03:07,182.0,XAUUSDc,sell,in,0.26,2303.927,0,0.0,0.0,59.96,Range Breakout Sell,-0.00887495622548701,-0.02929374781810734,-0.9204606183884129,0.22754098647555596,-0.536945152205981,0.7837312304202225,2.5105527678483894,6.339014551849591,3.3137819305109733,,,2.5971143897436653,0.07004594821048869,-0.13951479652560356,-0.8349085570237123,-8.930498076673334,,0.2579106782140093,-0.062281102482107505,-0.08499138482335274,0.07004594821048869,0.9993783452758592,0.9971780636840132,13910373.0,13910373.0,-0.4004,,0.4900390140630309,,,-0.9204606183884129,,,,
2024.06.11 12:12:02,188.0,XAUUSDc,buy,0.26 / 0.26,0.0,,,2024.06.11 12:12:02,filled,sl 2310.812,2024-06-11 12:12:02,183.0,XAUUSDc,buy,out,0.26,2310.821,0,0.0,-1.79,58.17,sl 2310.812,-0.01119351874085462,-0.03701910210824399,-0.9469972884003196,0.22009813692343205,-0.5609494434759288,0.7762263949071846,2.520357543452872,6.3959372129058085,3.3065135014079465,,,2.566603054909822,0.06988578152985539,-0.13929240986442917,-0.8717803755647208,-8.796183760292944,,0.2549154452944865,-0.062224785656601375,-0.08499138482335274,0.06988578152985539,0.9992177321947263,0.9970275012198831,13950508.0,13950508.0,-0.4183,,0.489673559573166,,,-0.9469972884003196,,,,
2024.06.12 00:54:01,189.0,XAUUSDc,sell,1.41 / 1.41,0.0,2314.782,2303.721,2024.06.12 00:54:01,filled,Range Breakout Sell,2024-06-12 00:54:01,184.0,XAUUSDc,sell,in,1.41,2313.492,0,0.0,0.0,58.17,Range Breakout Sell,-0.011163058123972239,-0.03681681193278911,-0.9454177360671562,0.21289312249055145,-0.5609494434759288,0.7762263949071846,2.5270850042624797,6.446928509633276,3.299231903736962,,,2.5609508866005095,0.06969354716002828,-0.13981121332975904,-0.871783533811537,-8.665787777154287,,0.2535224647191068,-0.06216846883109525,-0.08499138482335274,0.06969354716002828,0.9992220068821869,0.9970437203491904,13996227.0,13996227.0,-0.4183,,0.4893118306311717,,,-0.9454177360671562,,,,
2024.06.12 01:54:38,190.0,XAUUSDc,buy,1.41 / 1.41,0.0,,,2024.06.12 01:54:38,filled,sl 2314.782,2024-06-12 01:54:38,185.0,XAUUSDc,buy,out,1.41,2314.804,0,0.0,-1.85,56.32,sl 2314.782,-0.013612344344843087,-0.04501576077627761,-0.9730791497548539,0.20691810754215206,-0.5857583478610703,0.7686195571564786,2.536676907363335,6.502863697442924,3.291937101678353,,,2.5302472372789975,0.06954049079333753,-0.13966418423614357,-0.9098338320497616,-8.56306850077654,,0.2504376621966677,-0.06211215200558912,-0.08499138482335274,0.06954049079333753,0.9990533908934117,0.9968846428591701,13999864.0,13999864.0,-0.43679999999999997,,0.48904167939428494,,,-0.9730791497548539,,,,
2024.06.13 00:03:05,191.0,XAUUSDc,sell,1.38 / 1.38,0.0,2320.774,2309.821,2024.06.13 00:03:05,filled,Range Breakout Sell,2024-06-13 00:03:05,186.0,XAUUSDc,sell,in,1.38,2319.371,0,0.0,0.0,56.32,Range Breakout Sell,-0.013575698031274584,-0.04477243233964908,-0.9703754164242846,0.20111579886509665,-0.5857583478610703,0.7686195571564786,2.543334938786538,6.553737783247257,3.2846290592824436,,,2.5246301329689724,0.06935129953817545,-0.1401715069254697,-0.9098361459108999,-8.462947705454292,,0.24908394510371273,-0.062055835180082994,-0.08499138482335274,0.06935129953817545,0.9990585076993932,0.9969014565110601,14079571.0,14079571.0,-0.43679999999999997,,0.4887743018082151,,,-0.9703754164242846,,,,
2024.06.13 00:24:31,192.0,XAUUSDc,buy,1.38 / 1.38,0.0,,,2024.06.13 00:24:31,filled,sl 2320.774,2024-06-13 00:24:31,187.0,XAUUSDc,buy,out,1.38,2320.778,0,0.0,-1.94,54.38,sl 2320.774,-0.01620674963615298,-0.053635659125753195,-0.9983204699857114,0.19650142394099102,-0.6117741719190024,0.7608011744966444,2.5525954565045166,6.6080930157474285,3.2773077404689372,,,2.4933795781357113,0.06920722598928955,-0.14013097137966452,-0.9496614745191787,-8.389081591628537,,0.24584223517270118,-0.06199951835457687,-0.08499138482335274,0.06920722598928955,0.998878375815379,0.9967302297094524,14080857.0,14080857.0,-0.45619999999999994,,0.4886049776043884,,,-0.9983204699857114,,,,
2024.06.14 00:15:02,193.0,XAUUSDc,sell,1.87 / 1.87,0.0,2302.526,2294.705,2024.06.14 00:15:02,filled,Range Breakout Sell,2024-06-14 00:15:02,188.0,XAUUSDc,sell,in,1.87,2301.623,0,0.0,0.0,54.38,Range Breakout Sell,-0.016163580186628838,-0.053348837419198374,-0.9954759658025261,0.19200529870392463,-0.6117741719190024,0.7608011744966444,2.55918127282912,6.658830132523962,3.26997310902631,,,2.4877993819196607,0.06902098306487044,-0.14062723532691349,-0.9496628215376779,-8.31683621931266,,0.24452757081348883,-0.06194320152907074,-0.08499138482335274,0.06902098306487044,0.9988843738056711,0.9967476866471128,14166688.0,14166688.0,-0.45619999999999994,,0.488437406594159,,,-0.9954759658025261,,,,
2024.06.14 00:19:25,194.0,XAUUSDc,buy,1.87 / 1.87,0.0,,,2024.06.14 00:19:25,filled,sl 2302.526,2024-06-14 00:19:25,189.0,XAUUSDc,buy,out,1.87,2302.559,0,0.0,-1.75,52.63,sl 2302.526,-0.018597398841187527,-0.061552331147891805,-1.0197341468342167,0.18852573050401103,-0.6352420544454875,0.7538837221385151,2.568575563605426,6.714380188254015,3.26262512861125,,,2.4596399759001004,0.06887346361569092,-0.14037683109227678,-0.9856220652173466,-8.26657193354365,,0.24184709212996672,-0.06188688470356462,-0.08499138482335274,0.06887346361569092,0.9987191327275652,0.9965915460197342,14166951.0,14166951.0,-0.4736999999999999,,0.4883601926508317,,,-1.0197341468342167,,,,
2024.06.17 00:03:01,195.0,XAUUSDc,sell,0.68 / 0.68,0.0,2328.918,2308.092,2024.06.17 00:03:01,filled,Range Breakout Sell,2024-06-17 00:03:01,190.0,XAUUSDc,sell,in,0.68,2326.607,0,0.0,0.0,52.63,Range Breakout Sell,-0.018548379459721973,-0.061226657438114604,-1.0114105907776259,0.18512448521701078,-0.6352420544454875,0.7538837221385151,2.57509397800869,6.764997480428763,3.255263762748013,,,2.4540903620031003,0.0686901084639871,-0.14086230441330372,-0.9856224632860977,-8.217277299189222,,0.2405674778858928,-0.06183056787805849,-0.08499138482335274,0.0686901084639871,0.9987259098030806,0.9966095495611337,14425167.0,14425167.0,-0.4736999999999999,,0.48828378376929893,,,-1.0114105907776259,,,,
2024.06.17 01:20:39,196.0,XAUUSDc,buy,0.68 / 0.68,0.0,,,2024.06.17 01:20:39,filled,sl 2328.918,2024-06-17 01:20:39,191.0,XAUUSDc,buy,out,0.68,2328.932,0,0.0,-1.58,51.05,sl 2328.918,-0.020796492835325593,-0.06878503263637312,-1.0325125292106383,0.1826007194332236,-0.6564301998122571,0.7477454264364853,2.584561060625358,6.8215118493843825,3.24788897482786,,,2.428594126501017,0.06853988364624448,-0.14043139346438943,-1.0181222034648807,-8.186608364832692,,0.2383630581225852,-0.06177425105255236,-0.08499138482335274,0.06853988364624448,0.9985746108008168,0.9964674927659015,14429825.0,14429825.0,-0.48949999999999994,,0.48829019283726416,,,-1.0325125292106383,,,,
2024.06.18 00:03:08,197.0,XAUUSDc,buy,1.03 / 1.03,0.0,2320.634,2333.9,2024.06.18 00:03:08,filled,Range Breakout Buy,2024-06-18 00:03:08,192.0,XAUUSDc,buy,in,1.03,2322.547,0,0.0,0.0,51.05,Range Breakout Buy,-0.020742243992240457,-0.0684249015754497,-1.0299481314166894,0.18012595005572823,-0.6564301998122571,0.7477454264364853,2.5910164410431085,6.8720245810121305,3.2405007281084295,,,2.423069598807179,0.06835935538301732,-0.14090634704329538,-1.0181216877367227,-8.156463587496026,,0.23711508399628897,-0.06171793422704624,-0.08499138482335274,0.06835935538301732,0.9985820735714932,0.9964859550341596,14511574.0,14511574.0,-0.48949999999999994,,0.4882965347117654,,,-1.0299481314166894,,,,
2024.06.18 01:17:59,198.0,XAUUSDc,sell,1.03 / 1.03,0.0,,,2024.06.18 01:17:59,filled,sl 2320.634,2024-06-18 01:17:59,193.0,XAUUSDc,sell,out,1.03,2320.629,0,0.0,-1.98,49.07,sl 2320.634,-0.02363281458981087,-0.07829045260923313,-1.055435825792684,0.17869236026806673,-0.6829824326136517,0.7401928276284242,2.5994230744382594,6.922891484806826,3.233098985713115,,,2.393116680237581,0.0682334820658937,-0.14092290920755524,-1.0586384889700073,-8.148112773183318,,0.23399273234349008,-0.06166161740154011,-0.08499138482335274,0.0682334820658937,0.9983874507695196,0.9962989370466877,14516065.0,14516065.0,-0.5092999999999999,,0.4884082676793054,,,-1.055435825792684,,,,
2024.06.19 01:48:07,199.0,XAUUSDc,buy,1.91 / 1.91,0.0,2329.483,2336.386,2024.06.19 01:48:07,filled,Range Breakout Buy,2024-06-19 01:48:07,194.0,XAUUSDc,buy,in,1.91,2330.493,0,0.0,0.0,49.07,Range Breakout Buy,-0.02357179559914551,-0.07788480259571379,-1.052755513577159,0.17727949406365928,-0.6829824326136517,0.7401928276284242,2.605803044291103,6.973232107068444,3.2256837106304825,,,2.3876279468065245,0.06805565771911756,-0.14138786003508347,-1.0586367556569096,-8.139875406160755,,0.23278033476658078,-0.061605300576033986,-0.08499138482335274,0.06805565771911756,0.9983958059468796,0.9963180781919809,14604273.0,14604273.0,-0.5092999999999999,,0.4885188176327982,,,-1.052755513577159,,,,
2024.06.19 02:06:22,200.0,XAUUSDc,sell,1.91 / 1.91,0.0,,,2024.06.19 02:06:22,filled,sl 2329.483,2024-06-19 02:06:22,195.0,XAUUSDc,sell,out,1.91,2329.468,0,0.0,-1.96,47.11,sl 2329.483,-0.026522690217648328,-0.08801299580432385,-1.077012288284283,0.17686551174578546,-0.709266461043315,0.7328652962270821,2.6139302202155275,7.022990151915822,3.218254865713637,,,2.358547305495473,0.06793490529092257,-0.1413835694758116,-1.0987096637930571,-8.151967691467801,,0.22978658773382846,-0.06154898375052786,-0.08499138482335274,0.06793490529092257,0.9981981835520036,0.9961276977359934,14605368.0,14605368.0,-0.5288999999999999,,0.4887355228957746,,,-1.077012288284283,,,,
2024.06.20 01:03:05,201.0,XAUUSDc,buy,0.91 / 0.91,0.0,2329.667,2343.518,2024.06.20 01:03:05,filled,Range Breakout Buy,2024-06-20 01:03:05,196.0,XAUUSDc,buy,in,0.91,2331.385,0,0.0,0.0,47.11,Range Breakout Buy,-0.026454899402805997,-0.08756164710789142,-1.0745882068681336,0.17645113018515773,-0.709266461043315,0.7328652962270821,2.620234187968776,7.073148959523175,3.210812413679587,,,2.353092990680883,0.06775971196691016,-0.14183882218158542,-1.0987066399466283,-8.163873875253138,,0.22860819497621906,-0.06149266692502173,-0.08499138482335274,0.06775971196691016,0.9982074236363523,0.9961475173957559,14687971.0,14687971.0,-0.5288999999999999,,0.48894991096828866,,,-1.0745882068681336,,,,
2024.06.20 05:36:23,202.0,XAUUSDc,sell,0.91 / 0.91,0.0,,,2024.06.20 05:36:23,filled,tp 2343.518,2024-06-20 05:36:23,197.0,XAUUSDc,sell,out,0.91,2343.524,0,0.0,11.05,58.16,tp 2343.518,-0.0084221855424692,-0.028658868361404466,-0.9216172780377044,0.17067106881801636,-0.5610835456617944,0.788676195767463,2.547680221381139,6.474803755394168,3.441778106990971,,,2.714448464097379,0.0696623267665798,-0.1350797532304127,-0.8460874298422132,-8.052184339894795,,0.2634022539129067,-0.061436350099515605,-0.08499138482335274,0.0696623267665798,0.9994132909586517,0.9972386544824313,14704369.0,14704369.0,-0.4183999999999999,,0.4886158165404282,,,-0.9216172780377044,,,,
2024.06.21 00:03:09,203.0,XAUUSDc,buy,2.48 / 2.48,0.0,2360.764,2367.073,2024.06.21 00:03:09,filled,Range Breakout Buy,2024-06-21 00:03:09,198.0,XAUUSDc,buy,in,2.48,2361.585,0,0.0,0.0,58.16,Range Breakout Buy,-0.008400890062488653,-0.028513391872260277,-0.9194198746623643,0.16507031007131576,-0.5610835456617944,0.788676195767463,2.554040840762155,6.522698689131234,3.428434540933442,,,2.703924711181155,0.06948440207195494,-0.13555725263581575,-0.8460905588155995,-7.9431990846536955,,0.262065186634161,-0.061380033274009475,-0.08499138482335274,0.06948440207195494,0.9994162691771358,0.9972526521922886,14770775.0,14770775.0,-0.4183999999999999,,0.4882848888093855,,,-0.9194198746623643,,,,
2024.06.21 01:15:27,204.0,XAUUSDc,sell,2.48 / 2.48,0.0,,,2024.06.21 01:15:27,filled,sl 2360.764,2024-06-21 01:15:27,199.0,XAUUSDc,sell,out,2.48,2360.753,0,0.0,-2.06,56.1,sl 2360.764,-0.010953814820631073,-0.03731062610060549,-0.9505208066991185,0.16057995120971555,-0.588708595950114,0.7805548612846788,2.562607290298845,6.573016350889079,3.4150664666652295,,,2.665646732165836,0.06935202271782642,-0.13568597322199627,-0.8871404125777018,-7.860922022332333,,0.25847643880763693,-0.06132371644850335,-0.08499138482335274,0.06935202271782642,0.9992403307857127,0.997084891681219,14775113.0,14775113.0,-0.43899999999999983,,0.4880484800082711,,,-0.9505208066991185,,,,
2024.06.24 01:09:06,205.0,XAUUSDc,buy,0.8 / 0.8,0.0,2321.142,2340.069,2024.06.24 01:09:06,filled,Range Breakout Buy,2024-06-24 01:09:06,200.0,XAUUSDc,buy,in,0.8,2323.221,0,0.0,0.0,56.1,Range Breakout Buy,-0.010926394053385385,-0.03712313551718536,-0.9421378813723168,0.15621300435898777,-0.588708595950114,0.7805548612846788,2.5689020730951095,6.620784761502721,3.401673816602704,,,2.6551930340540473,0.06917669062241588,-0.13615375721294365,-0.8871428223523445,-7.780363436189153,,0.2571775622307141,-0.06126739962299722,-0.08499138482335274,0.06917669062241588,0.9992441482189504,0.9970995192018587,15033932.0,15033932.0,-0.43899999999999983,,0.4878143343259497,,,-0.9421378813723168,,,,
2024.06.24 02:11:39,206.0,XAUUSDc,sell,0.8 / 0.8,0.0,,,2024.06.24 02:11:39,filled,sl 2321.142,2024-06-24 02:11:39,201.0,XAUUSDc,sell,out,0.8,2321.135,0,0.0,-1.67,54.43,sl 2321.142,-0.01305045293465205,-0.04442122802856693,-0.9665198445938303,0.15270774891577896,-0.6111036609896742,0.7740928019036288,2.5778836284619886,6.673913177426373,3.3882565229134864,,,2.6228249853903476,0.06903315014270228,-0.13587302932700462,-0.9205074783696168,-7.720111552644922,,0.25466835803257953,-0.061211082797491094,-0.08499138482335274,0.06903315014270228,0.9990990861231319,0.9969633464200113,15037685.0,15037685.0,-0.4556999999999999,,0.48765902339647116,,,-0.9665198445938303,,,,
2024.06.25 10:09:06,207.0,XAUUSDc,buy,1.14 / 1.14,0.0,2333.2,2346.07,2024.06.25 10:09:06,filled,Range Breakout Buy,2024-06-25 10:09:06,202.0,XAUUSDc,buy,in,1.14,2334.689,0,0.0,0.0,54.43,Range Breakout Buy,-0.013018105827095797,-0.044200226894096445,-0.9628752068461081,0.14928833536897312,-0.6111036609896742,0.7740928019036288,2.5841212526113555,6.721591671880587,3.3748145175153725,,,2.612419625768518,0.06886038031822526,-0.13633122740257017,-0.9205092350018749,-7.660973969521341,,0.2534013512761985,-0.06115476597198497,-0.0828244194732284,0.06886038031822526,0.9991035682817233,0.9969784313016631,15152732.0,15152732.0,-0.4556999999999999,,0.48750520910598755,,,-0.9628752068461081,,,,
2024.06.25 11:08:36,208.0,XAUUSDc,sell,1.14 / 1.14,0.0,,,2024.06.25 11:08:36,filled,sl 2333.200,2024-06-25 11:08:36,203.0,XAUUSDc,sell,out,1.14,2333.186,0,0.0,-1.71,52.72,sl 2333.200,-0.01524278392715363,-0.051878688663190536,-0.9870694319833075,0.14669838367875088,-0.6340351347726969,0.7675859017843976,2.592923480106397,6.773913218195057,3.3699190368262064,,,2.5867023428226523,0.06872243033698594,-0.1360991319961699,-0.9546344587196518,-7.621255952194614,,0.2508424654909027,-0.06105401692069755,-0.0828244194732284,0.06872243033698594,0.9989524788434245,0.9968358319321026,15156302.0,15156302.0,-0.4727999999999999,,0.48743350371569094,,,-0.9870694319833075,,,,
2024.06.26 00:15:00,209.0,XAUUSDc,buy,0.54 / 0.54,0.0,2318.718,2345.016,2024.06.26 00:15:00,filled,Range Breakout Buy,2024-06-26 00:15:00,204.0,XAUUSDc,buy,in,0.54,2321.804,0,0.0,0.0,52.72,Range Breakout Buy,-0.015205371352351548,-0.05162312862051472,-0.9856031863878779,0.14416350125448193,-0.6340351347726969,0.7675859017843976,2.59910283621623,6.821491782011195,3.3650073727541874,,,2.5829322187266692,0.06855215368828128,-0.1365480529144793,-0.9546354960013799,-7.5821891052779975,,0.24960678832099684,-0.060953267869410126,-0.0828244194732284,0.06855215368828128,0.9989576390461662,0.9968513944023485,15203486.0,15203486.0,-0.4727999999999999,,0.48736249438786383,,,-0.9856031863878779,,,,
2024.06.26 00:36:03,210.0,XAUUSDc,sell,0.54 / 0.54,0.0,,,2024.06.26 00:36:03,filled,sl 2318.718,2024-06-26 00:36:03,205.0,XAUUSDc,sell,out,0.54,2318.675,0,0.0,-1.69,51.03,sl 2318.718,-0.017457349365843578,-0.0594230948384417,-1.0087908742629619,0.1424106650998157,-0.6566984041839883,0.7612617004680188,2.6077836875901337,6.873415293744078,3.360079444918402,,,2.557899791946219,0.06841756358776313,-0.13630159407497472,-0.9883428115555186,-7.561219302257594,,0.24714796943212244,-0.06085251881812271,-0.0828244194732284,0.06841756358776313,0.9988056106896885,0.9967076059193625,15204749.0,15204749.0,-0.4896999999999999,,0.48737398009186766,,,-1.0087908742629619,,,,
2024.06.27 00:15:02,211.0,XAUUSDc,buy,1.56 / 1.56,0.0,2298.656,2307.44,2024.06.27 00:15:02,filled,Range Breakout Buy,2024-06-27 00:15:02,206.0,XAUUSDc,buy,in,1.56,2299.893,0,0.0,0.0,51.03,Range Breakout Buy,-0.017414914638718786,-0.059133226083132234,-1.0061994536810632,0.1406888568166303,-0.6566984041839883,0.7612617004680188,2.6139049401035375,6.920889947192366,3.355135172404714,,,2.5541359066448717,0.06824971845398892,-0.13674150951983532,-0.9883430867898085,-7.5405535455749035,,0.24594236958123403,-0.06075176976683529,-0.0828244194732284,0.06824971845398892,0.9988114369790071,0.9967236400395189,15289888.0,15289888.0,-0.4896999999999999,,0.48738535347349926,,,-1.0061994536810632,,,,
2024.06.27 00:15:40,212.0,XAUUSDc,sell,1.56 / 1.56,0.0,,,2024.06.27 00:15:40,filled,sl 2298.656,2024-06-27 00:15:40,207.0,XAUUSDc,sell,out,1.56,2298.638,0,0.0,-1.96,49.07,sl 2298.656,-0.020096800243135406,-0.06850842970330004,-1.0321820269179602,0.13983715393539994,-0.6829824326136517,0.7540564033223874,2.621758475767894,6.968692687707188,3.3501744737613732,,,2.5262205141869734,0.0681324223381581,-0.13677463196922643,-1.0272936434094575,-7.539706500041486,,0.24289753993423088,-0.06065102071554787,-0.0828244194732284,0.0681324223381581,0.9986307563181891,0.9965500311960411,15289926.0,15289926.0,-0.5092999999999999,,0.4874941147765248,,,-1.0321820269179602,,,,
