6_layer_output_4_layer_output_rolling_profitable_trade,6_layer_output_4_layer_output_rolling_unprofitable_trade,6_layer_output_4_layer_output_rolling_winrate,6_layer_output_4_layer_output_rolling_gross_profit,6_layer_output_4_layer_output_rolling_gross_loss,6_layer_output_4_layer_output_rolling_net,6_layer_output_4_layer_output_rolling_profit_factor,6_layer_output_4_layer_output_rolling_balance_drawdown_absolute,6_layer_output_4_layer_output_rolling_balance_drawdown_maximal,6_layer_output_4_layer_output_rolling_balance_drawdown_relative,6_layer_output_4_layer_output_rolling_total_deals,6_layer_output_4_layer_output_rolling_win_count,6_layer_output_4_layer_output_rolling_lose_count,6_layer_output_4_layer_output_rolling_total_trades,6_layer_output_4_layer_output_rolling_average_profit,6_layer_output_4_layer_output_rolling_average_loss,6_layer_output_4_layer_output_rolling_expected_payoff,6_layer_output_4_layer_output_rolling_LR_correlation,6_layer_output_4_layer_output_rolling_long_trades_won,6_layer_output_4_layer_output_rolling_short_trades_won,6_layer_output_4_layer_output_rolling_largest_profit_trade,6_layer_output_4_layer_output_rolling_largest_loss_trade,6_layer_output_4_layer_output_rolling_maximum_consecutive_wins,6_layer_output_4_layer_output_rolling_maximum_consecutive_loses,6_layer_output_4_layer_output_rolling_maximal_consecutive_profit,6_layer_output_4_layer_output_rolling_maximal_consecutive_loss,6_layer_output_4_layer_output_rolling_average_consecutive_wins,6_layer_output_4_layer_output_rolling_average_consecutive_loses,6_layer_output_5_layer_output_rolling_Expectancy_Expectancy,6_layer_output_5_layer_output_rolling_GPR_GainToPainRatio,6_layer_output_5_layer_output_rolling_CAGR_CompoundAnnualGrowthRate,6_layer_output_5_layer_output_rolling_Martin_MartinRatio,6_layer_output_5_layer_output_rolling_Sterling_SterlingRatio,6_layer_output_5_layer_output_rolling_Burke_BurkeRatio,6_layer_output_5_layer_output_rolling_RoR_RiskOfRuin,6_layer_output_5_layer_output_rolling_DSR_DeflatedSharpeRatio,6_layer_output_5_layer_output_rolling_PainIndex_PainIndex,6_layer_output_5_layer_output_rolling_PainRatio_PainRatio,6_layer_output_5_layer_output_rolling_Lake_LakeRatio,6_layer_output_5_layer_output_rolling_OWLR_OutlierWinLossRatio,6_layer_output_5_layer_output_rolling_PI_ProfitabilityIndex,8_layer_output_7_layer_output_rolling_Sharpe_Ratio,8_layer_output_7_layer_output_rolling_Sortino_Ratio,8_layer_output_7_layer_output_rolling_Calmar_Ratio,8_layer_output_7_layer_output_rolling_Stability,8_layer_output_7_layer_output_rolling_Recovery_Factor,8_layer_output_7_layer_output_rolling_Omega_Ratio,8_layer_output_7_layer_output_rolling_Skewness,8_layer_output_7_layer_output_rolling_Kurtosis,8_layer_output_7_layer_output_rolling_Tail_Ratio,8_layer_output_7_layer_output_rolling_Alpha,8_layer_output_7_layer_output_rolling_Beta,8_layer_output_7_layer_output_rolling_Common_Sense_Ratio,8_layer_output_7_layer_output_rolling_Volatility,8_layer_output_7_layer_output_rolling_Kelly_Criterion,8_layer_output_7_layer_output_rolling_SQN_System_Quality_Number,8_layer_output_7_layer_output_rolling_K_Ratio,8_layer_output_7_layer_output_rolling_R_Squared,8_layer_output_7_layer_output_rolling_CPC_Index,8_layer_output_7_layer_output_rolling_VaR_Value_at_Risk,8_layer_output_7_layer_output_rolling_CVaR_Conditional_Value_at_Risk,8_layer_output_7_layer_output_rolling_Return_Standard_Deviation,8_layer_output_7_layer_output_rolling_AHPR_Average_Holding_Period_Return,8_layer_output_7_layer_output_rolling_GHPR_Geometric_Holding_Period_Return,8_layer_output_7_layer_output_rolling_Drawdown_Duration,8_layer_output_7_layer_output_rolling_Max_Drawdown_Duration,8_layer_output_7_layer_output_rolling_TWR_Time_Weighted_Return,8_layer_output_7_layer_output_rolling_MWR_Money_Weighted_Return,8_layer_output_7_layer_output_rolling_Ulcer_Index,8_layer_output_7_layer_output_rolling_MAE_Max_Adverse_Excursion,8_layer_output_7_layer_output_rolling_MFE_Max_Favorable_Excursion,8_layer_output_7_layer_output_rolling_MAR_Ratio,8_layer_output_7_layer_output_rolling_Information_Ratio,8_layer_output_7_layer_output_rolling_Treynor_Ratio,8_layer_output_7_layer_output_rolling_Tracking_Error,8_layer_output_7_layer_output_rolling_Active_Share
7,41,0.1458333333333333,74.92,-127.57999999999998,-52.660000000000046,0.5872393792130429,74.57,74.57,74.57,97,7,41,48,10.702857142857145,-3.1117073170731704,-1.0970833333333343,-0.8919770984345815,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,6.833333333333333,-0.5428865979381443,0.5872393792130428,-0.9519803383309812,-2.08707792427034,-1.276626442712862,-0.2119106566742923,1.0,0.2413837656675995,0.4041247422680412,-2.3556596237791525,-74.43999240410172,2.059496567505721,0.5872393792130428,-0.0785296945607219,-0.2108317659022308,-1.27649248166212,0.7408454474205686,-0.7061821107684055,0.5872393792130428,2.358063539812428,6.48899940888653,2.355187550489566,,,1.3830588750797796,0.0697678178372348,-0.1975902281686166,-1.377952562023869,-19.230901781277456,,0.1457613776127764,-0.0782275390311513,-0.1012589099075869,0.0697678178372348,0.994521154575074,0.9923202127441508,7772763.0,7772763.0,-0.5266000000000001,,0.4561307113934433,,,-1.27649248166212,,,,
7,42,0.1428571428571428,74.92,-129.57999999999998,-54.660000000000046,0.5781756443895664,74.57,74.57,74.57,98,7,42,49,10.702857142857145,-3.0852380952380947,-1.1155102040816336,-0.8881495156384194,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.0,-0.5577551020408162,0.5781756443895663,-0.9589822582897816,-2.097767110425937,-1.2860161704301751,-0.2119064784474698,1.0,0.2262441399830622,0.4055785714285714,-2.3644795998761805,-72.71624588364429,2.059496567505721,0.5781756443895663,-0.0842227834198959,-0.2278187709939425,-1.2858957963020563,0.7326640860650135,-0.7330025479415315,0.5781756443895664,2.3747857783263493,6.58433058177782,2.353315463477923,,,1.3606296845482793,0.0695065665383685,-0.1962442478326087,-1.4293238295282118,-18.935839963615,,0.1432658896136958,-0.0780409851164798,-0.1012589099075869,0.0695065665383685,0.9941459635001784,0.9919612549111516,7815716.0,7815716.0,-0.5466,,0.4571442909575728,,,-1.2858957963020563,,,,
7,42,0.1428571428571428,74.92,-129.57999999999998,-54.660000000000046,0.5781756443895664,74.57,74.57,74.57,99,7,42,49,10.702857142857145,-3.0852380952380947,-1.1155102040816336,-0.8843703054598202,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.0,-0.5521212121212121,0.5781756443895663,-0.9579719762399715,-2.0910245186308587,-1.284661360117972,-0.2101558713858203,1.0,0.2262032731940775,0.4070030303030303,-2.3537219748136087,-73.71624588364428,2.059496567505721,0.5781756443895663,-0.0837976661223238,-0.225517571286933,-1.2845389618217171,0.7246659190757595,-0.7330025479415315,0.5781756443895664,2.3840400569346287,6.672528685057788,2.3514344047184883,,,1.3595421021879084,0.0691535347720316,-0.1971737305426573,-1.429246225632841,-18.65959459370711,,0.1418187594155777,-0.0778544312018083,-0.1012589099075869,0.0691535347720316,0.9942050951819948,0.9920421304043496,7875718.0,7875718.0,-0.5466,,0.4581352192212569,,,-1.2845389618217171,,,,
7,43,0.14,74.92,-131.86999999999998,-56.950000000000045,0.5681352847501329,74.57,74.57,74.57,100,7,43,50,10.702857142857145,-3.066744186046511,-1.139000000000001,-0.881824573156181,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.166666666666667,-0.5695,0.5681352847501328,-0.9658260607640756,-2.1024440669357904,-1.2951938591445298,-0.210244406693579,1.0,0.209201609760147,0.408628,-2.363582673639779,-71.75206321334498,2.059496567505721,0.5681352847501328,-0.0905317287625289,-0.2458607003486789,-1.295087830651834,0.7196890471104507,-0.7637119485047607,0.5681352847501329,2.397736240123616,6.752287794148922,2.3495443095623463,,,1.334859025346258,0.0689485182549937,-0.1964776381628775,-1.4876656176052403,-18.51151985558353,,0.1387944117645893,-0.0776678772871368,-0.1012589099075869,0.0689485182549937,0.9937579714467608,0.9916073371432352,7877576.0,7877576.0,-0.5695000000000001,,0.4593825233941753,,,-1.295087830651834,,,,
7,43,0.14,74.92,-131.86999999999998,-56.950000000000045,0.5681352847501329,74.57,74.57,74.57,101,7,43,50,10.702857142857145,-3.066744186046511,-1.139000000000001,-0.8792856149882203,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.166666666666667,-0.5638613861386139,0.5681352847501328,-0.964768385965398,-2.094582088603401,-1.293775494120153,-0.2084187076108098,1.0,0.2091583411762395,0.4102207920792079,-2.3518271247916527,-72.75206321334497,2.059496567505721,0.5681352847501328,-0.0900832495700372,-0.243426435988791,-1.2936671720311568,0.7147670138319556,-0.7637119485047607,0.5681352847501329,2.4066904437983485,6.839476551329241,2.3476451127379536,,,1.333780024617635,0.0686057210395263,-0.1973692961493717,-1.4875753878127629,-18.36841393362199,,0.1374202096679101,-0.0774813233724653,-0.0972959788184,0.0686057210395263,0.993819773709664,0.991690086591013,7949341.0,7949341.0,-0.5695000000000001,,0.460601850466827,,,-1.2936671720311568,,,,
7,44,0.1372549019607843,74.92,-133.75999999999996,-58.840000000000046,0.5601076555023925,74.57,74.57,74.57,102,7,44,51,10.702857142857145,-3.039999999999999,-1.1537254901960794,-0.8776528985002147,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.333333333333333,-0.5768627450980393,0.5601076555023924,-0.970516794060548,-2.1005657235301567,-1.301484235028226,-0.2079869990014405,1.0,0.1952273314050267,0.4119676470588235,-2.355808280066156,-71.41519374575113,2.059496567505721,0.5601076555023924,-0.0958067289810602,-0.2608792717667785,-1.3013887551106762,0.7121166831622476,-0.7890572616333646,0.5601076555023925,2.422392641934286,6.9310917826472895,2.345424834614458,,,1.3136904052729907,0.0683673472107644,-0.1959161667870564,-1.5360974971706387,-18.311262688033043,,0.1353304487559316,-0.0773372426478012,-0.0972959788184,0.0683673472107644,0.9934499480946244,0.9913347879630198,7949576.0,7949576.0,-0.5884,,0.462026388029184,,,-1.3013887551106762,,,,
7,44,0.1372549019607843,74.92,-133.75999999999996,-58.840000000000046,0.5601076555023925,74.57,74.57,74.57,103,7,44,51,10.702857142857145,-3.039999999999999,-1.1537254901960794,-0.8759974031161543,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.333333333333333,-0.5712621359223301,0.5601076555023924,-0.9693933751993706,-2.0918290989983346,-1.2999777057789603,-0.2061140456159092,1.0,0.1951823643079011,0.4136805825242718,-2.3433378702093024,-72.41519374575113,2.059496567505721,0.5601076555023924,-0.0953408055161367,-0.2583464633030233,-1.2998796408117823,0.7094340289553577,-0.7890572616333646,0.5601076555023925,2.4311005120508167,7.017512162854242,2.3431962682106806,,,1.3124421681694396,0.0680344489782238,-0.1967717021133221,-1.5359971383371245,-18.25290523330972,,0.1340165609039322,-0.0771931619231372,-0.0972959788184,0.0680344489782238,0.9935135408315696,0.9914185542220324,8034841.0,8034841.0,-0.5884,,0.4634190124152883,,,-1.2998796408117823,,,,
7,45,0.1346153846153846,74.92,-135.04999999999995,-60.130000000000045,0.5547574972232509,74.57,74.57,74.57,104,7,45,52,10.702857142857145,-3.00111111111111,-1.1563461538461548,-0.8748937594753172,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.5,-0.578173076923077,0.5547574972232506,-0.972985748499762,-2.09271463057507,-1.3047951568992384,-0.2052075526477576,1.0,0.1856672943049886,0.4154846153846154,-2.3418093293275515,-71.86163312822212,2.059496567505721,0.5547574972232506,-0.0992726336822223,-0.2693250303176402,-1.3047054987177416,0.7081613697744025,-0.806356443610031,0.5547574972232509,2.4482851180220595,7.1234216419545895,2.340959367029709,,,1.2986647595547272,0.067747232300911,-0.1942218423298241,-1.5694698601719022,-18.244316010412327,,0.1331636022369541,-0.0770490811984732,-0.0972959788184,0.067747232300911,0.9932745538248072,0.9911971849654458,8035316.0,8035316.0,-0.6013000000000001,,0.4649395260510934,,,-1.3047054987177416,,,,
7,45,0.1346153846153846,74.92,-135.04999999999995,-60.130000000000045,0.5547574972232509,74.57,74.57,74.57,105,7,45,52,10.702857142857145,-3.00111111111111,-1.1563461538461548,-0.8737510553081701,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.5,-0.5726666666666667,0.5547574972232506,-0.971964647272238,-2.083854892990605,-1.3034258378332275,-0.2033634142083689,1.0,0.1856217058179589,0.4172542857142857,-2.329429991613769,-72.86163312822214,2.059496567505721,0.5547574972232506,-0.0987986620810632,-0.2667600300289008,-1.3033337477897176,0.7068083864900643,-0.806356443610031,0.5547574972232509,2.456823857865728,7.209440202550922,2.338714084226186,,,1.297419172086086,0.0674239323341442,-0.1950426133554803,-1.5693637085791754,-18.23209193649713,,0.131895377453745,-0.0769050004738092,-0.0972959788184,0.0674239323341442,0.9933386056931424,0.9912806547280492,8118724.0,8118724.0,-0.6013000000000001,,0.4664262615125475,,,-1.3033337477897176,,,,
7,46,0.1320754716981132,74.92,-135.90999999999997,-60.990000000000045,0.5512471488485028,74.57,74.57,74.57,106,7,46,53,10.702857142857145,-2.954565217391304,-1.150754716981133,-0.8729356826052989,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.666666666666667,-0.575377358490566,0.5512471488485027,-0.974242419623583,-2.0817797148308053,-1.3064803803454246,-0.2022003205557298,1.0,0.1792653135976606,0.4190716981132075,-2.3247630990351498,-72.83423512051151,2.059496567505721,0.5512471488485027,-0.1013449568320769,-0.2717656711500397,-1.306393763933582,0.7063031350461408,-0.8178892315944752,0.5512471488485028,2.4729835814976227,7.317904402081993,2.336460372603038,,,1.287967118794935,0.067117720635892,-0.1917861688508211,-1.591836720447173,-18.24843732209786,,0.1318695969738279,-0.0767609197491452,-0.0972959788184,0.067117720635892,0.993197957499488,0.9911586359948747,8118776.0,8118776.0,-0.6099000000000001,,0.4679853553586786,,,-1.306393763933582,,,,
7,46,0.1320754716981132,74.92,-135.90999999999997,-60.990000000000045,0.5512471488485028,74.57,74.57,74.57,107,7,46,53,10.702857142857145,-2.954565217391304,-1.150754716981133,-0.8720734992892745,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.666666666666667,-0.5700000000000001,0.5512471488485027,-0.9711206370699648,-2.0683692993496487,-1.3022940017030504,-0.1999568074503118,1.0,0.1792198791160399,0.4208551401869159,-2.307493824689078,-73.8342351205115,2.059496567505721,0.5512471488485027,-0.1008698724161182,-0.2692258050645253,-1.3021999274328175,0.7056934729370947,-0.8178892315944752,0.5512471488485028,2.481401871302283,7.403730737370207,2.334198184608166,,,1.286720094112603,0.066803613888344,-0.1925737175322103,-1.5917280724127632,-18.260221060395097,,0.1306371708338855,-0.0766168390244811,-0.0972959788184,0.066803613888344,0.993261527990147,0.9912409026185514,8380799.0,8380799.0,-0.6099000000000001,,0.4695102742896596,,,-1.3021999274328175,,,,
7,47,0.1296296296296296,74.92,-137.58999999999995,-62.67000000000005,0.5445163165927758,74.57,74.57,74.57,108,7,47,54,10.702857142857145,-2.9274468085106378,-1.1605555555555565,-0.8718377617264157,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.833333333333333,-0.5802777777777778,0.5445163165927757,-0.9755293684834891,-2.070280774975553,-1.3082062068975318,-0.1992128604550404,1.0,0.1672425349304142,0.4227611111111111,-2.307519170624704,-72.8549545236955,2.059496567505721,0.5445163165927757,-0.1062566415566677,-0.285630122986002,-1.3081227640217743,0.7067013458832018,-0.840418398819901,0.5445163165927758,2.496371707502468,7.494516001102461,2.331927472331111,,,1.2697725577952386,0.0665825382774723,-0.1909771526192161,-1.6349585040296275,-18.326286187514125,,0.1290315453211195,-0.0764727582998171,-0.0972959788184,0.0665825382774723,0.9929251630963174,0.9909176726939902,8381036.0,8381036.0,-0.6267,,0.4712063118564238,,,-1.3081227640217743,,,,
7,47,0.1296296296296296,74.92,-137.58999999999995,-62.67000000000005,0.5445163165927758,74.57,74.57,74.57,109,7,47,54,10.702857142857145,-2.9274468085106378,-1.1605555555555565,-0.8715371400300336,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,7.833333333333333,-0.574954128440367,0.5445163165927757,-0.9736273648743186,-2.0589951065275174,-1.3056555784823909,-0.197215963417378,1.0,0.1671958671062656,0.4246321100917431,-2.292872681399349,-73.8549545236955,2.059496567505721,0.5445163165927757,-0.1057671080808716,-0.2830096631420937,-1.3055674664537766,0.707554037751175,-0.840418398819901,0.5445163165927758,2.5045688702502136,7.579612002675534,2.329648187499656,,,1.268531450014349,0.0662770332884427,-0.1917344275822767,-1.6348412570581017,-18.38610642596242,,0.1278477696759716,-0.0763286775751531,-0.0972959788184,0.0662770332884427,0.9929900698569016,0.99100062073007,8553601.0,8553601.0,-0.6267,,0.4728653126895164,,,-1.3055674664537766,,,,
7,48,0.1272727272727272,74.92,-138.18999999999997,-63.270000000000046,0.5421521094145743,74.57,74.57,74.57,110,7,48,55,10.702857142857145,-2.878958333333333,-1.1503636363636371,-0.871402086887648,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,8.0,-0.5751818181818182,0.5421521094145741,-0.9751011028339406,-2.054743922750021,-1.3076318933001752,-0.195912146082188,1.0,0.1628294271973762,0.4265236363636364,-2.286159592812366,-74.15457562825979,2.059496567505721,0.5421521094145741,-0.1074952835999001,-0.2842632417975131,-1.3075473875952273,0.7088439162712001,-0.8484645299718387,0.5421521094145741,2.5191236675692754,7.685644693409245,2.327360281476417,,,1.2617832859701366,0.0659779686157297,-0.1882358101166497,-1.6505622713643475,-18.45992610617404,,0.1282598878877115,-0.0761845968504891,-0.0972959788184,0.0659779686157297,0.9929076795523069,0.9909360878365616,8558876.0,8558876.0,-0.6327,,0.4745608890906892,,,-1.3075473875952273,,,,
7,48,0.1272727272727272,74.92,-138.18999999999997,-63.270000000000046,0.5421521094145743,74.57,74.57,74.57,111,7,48,55,10.702857142857145,-2.878958333333333,-1.1503636363636371,-0.8712011036935245,3,4,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4,8.0,-0.5700000000000001,0.5421521094145741,-0.9742187026022044,-2.045732269491616,-1.3064485753013335,-0.1941723140756872,1.0,0.1627833881370469,0.4283810810810811,-2.274187039594801,-75.15457562825978,2.059496567505721,0.5421521094145741,-0.1070087764500125,-0.2817023116912292,-1.3063619009689702,0.7099730442727495,-0.8484645299718387,0.5421521094145741,2.5272294410076337,7.77063856776941,2.325063705255378,,,1.260538192327469,0.0656808338722417,-0.1889633226392436,-1.6504446741544476,-18.527437746072387,,0.1271043934022366,-0.076040516125825,-0.0972959788184,0.0656808338722417,0.9929715743311148,0.9910173768483824,8640358.0,8640358.0,-0.6327,,0.4762200397045637,,,-1.3063619009689702,,,,
8,48,0.1428571428571428,81.81,-138.18999999999997,-56.380000000000045,0.5920109993487229,74.57,74.57,74.57,112,8,48,56,10.22625,-2.878958333333333,-1.006785714285715,-0.8679407011632564,3,5,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3333333333333333,8.0,-0.5033928571428572,0.5920109993487228,-0.951591757629108,-1.994645413037477,-1.276105347497798,-0.1884762755947456,1.0,0.2271807230818556,0.4295901785714285,-2.215115254248964,-85.33894998226314,2.059496567505721,0.5920109993487228,-0.0778963740321432,-0.2120577341050181,-1.2759706612720612,0.7034960544096088,-0.7560681239104199,0.5920109993487228,2.400406821044436,6.694803441004364,2.4303848098563887,,,1.4388145400850365,0.067921070081552,-0.1899887078654955,-1.443689898263418,-18.32822303323552,,0.1502044385785171,-0.075896435401161,-0.0972959788184,0.067921070081552,0.994709194920264,0.992619740064484,8646356.0,8646356.0,-0.5638000000000001,,0.477073143632085,,,-1.2759706612720612,,,,
8,48,0.1428571428571428,81.81,-138.18999999999997,-56.380000000000045,0.5920109993487229,74.57,74.57,74.57,113,8,48,56,10.22625,-2.878958333333333,-1.006785714285715,-0.86471592692129,3,5,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3333333333333333,8.0,-0.4989380530973452,0.5920109993487228,-0.9502288441222316,-1.9883022091634828,-1.2742776506936189,-0.1870437380813296,1.0,0.2271499123643813,0.4307778761061947,-2.20584411788126,-86.33894998226314,2.059496567505721,0.5920109993487228,-0.0775519242939498,-0.2101811169890445,-1.2741404434918686,0.6971390824025029,-0.7560681239104199,0.5920109993487228,2.4088209261060047,6.773600311671739,2.4312540910331752,,,1.4393291641032209,0.0676190029272249,-0.1907987750594135,-1.4436275096464006,-18.138663008326795,,0.1488751957592383,-0.075752354676497,-0.0972959788184,0.0676190029272249,0.9947560162041555,0.9926848126271796,8726371.0,8726371.0,-0.5638000000000001,,0.4779096657152592,,,-1.2741404434918686,,,,
9,48,0.1578947368421052,91.95,-138.18999999999997,-46.240000000000045,0.6653882335914323,74.57,74.57,74.57,114,9,48,57,10.216666666666669,-2.878958333333333,-0.8112280701754394,-0.8555863370452003,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,8.0,-0.4056140350877192,0.6653882335914321,-0.8926471784951917,-1.86833901876537,-1.1970593784299206,-0.1749859816200109,1.0,0.3264378385507225,0.4310552631578947,-2.070841617744537,-106.27227508650508,2.059496567505721,0.6653882335914321,-0.0445503497461476,-0.126607743242563,-1.1968393119515004,0.6783534214157779,-0.6200885074426715,0.6653882335914321,2.316902529099154,5.860508220164169,2.5088935726804604,,,1.6693882625947487,0.0709049891819365,-0.1805963982141324,-1.1424030048376423,-17.49154320324608,,0.1864174742744952,-0.075608273951833,-0.0972959788184,0.0709049891819365,0.996841157933198,0.9945705780575648,8776493.0,8776493.0,-0.4624,,0.4777758048884876,,,-1.1968393119515004,,,,
9,48,0.1578947368421052,91.95,-138.18999999999997,-46.240000000000045,0.6653882335914323,74.57,74.57,74.57,115,9,48,57,10.216666666666669,-2.878958333333333,-0.8112280701754394,-0.8466462170338702,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,8.0,-0.4020869565217391,0.6653882335914321,-0.883158475348396,-1.848988032610739,-1.1843348200997668,-0.1724190230788312,1.0,0.3264221596358365,0.4313278260869565,-2.0475342000549475,-107.27227508650508,2.059496567505721,0.6653882335914321,-0.0443575501248676,-0.1255068063448016,-1.184104399531437,0.6602261951499766,-0.6200885074426715,0.6653882335914321,2.32580979764284,5.934284106804256,2.509693100749784,,,1.6699202591645028,0.0705939319484947,-0.1814763458401305,-1.1423895959635035,-16.912277528590934,,0.1847964527590648,-0.0754641932271689,-0.0972959788184,0.0705939319484947,0.9968686261250832,0.9946176631362844,9122730.0,9122730.0,-0.4624,,0.4776442355342839,,,-1.184104399531437,,,,
9,49,0.1551724137931034,91.95,-139.87999999999997,-47.93000000000004,0.6573491564197885,74.57,74.57,74.57,116,9,49,58,10.216666666666669,-2.85469387755102,-0.8263793103448284,-0.8389996782806843,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.0,-0.4131896551724138,0.6573491564197884,-0.8953751880647554,-1.8745089316606192,-1.200717698893329,-0.1740437849903114,1.0,0.3132771810996043,0.4317413793103448,-2.073869290673528,-104.4898810765699,2.059496567505721,0.6573491564197884,-0.0479897347268345,-0.1361008890584306,-1.2005007489653694,0.6448194460257887,-0.6427517768539629,0.6573491564197884,2.340893738372434,6.019610260441576,2.510495687672309,,,1.6502722224869086,0.0703354455778376,-0.1801504007126843,-1.183587883606304,-16.463039545694446,,0.18252834274866,-0.0753201125025049,-0.0972959788184,0.0703354455778376,0.996624620624826,0.9943900944564974,9122942.0,9122942.0,-0.4793,,0.4776585338921519,,,-1.2005007489653694,,,,
9,49,0.1551724137931034,91.95,-139.87999999999997,-47.93000000000004,0.6573491564197885,74.57,74.57,74.57,117,9,49,58,10.216666666666669,-2.85469387755102,-0.8263793103448284,-0.831504076172781,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.0,-0.4096581196581196,0.6573491564197884,-0.8945509014742327,-1.87272815112191,-1.1996123125576408,-0.1731337788173056,1.0,0.3132605454417941,0.4321478632478632,-2.070011164121279,-105.4898810765699,2.059496567505721,0.6573491564197884,-0.0477855115753085,-0.1349376335963927,-1.1993944141304538,0.6299112497036957,-0.6427517768539629,0.6573491564197884,2.349651950679712,6.093114941467681,2.511301351035625,,,1.6508018246191434,0.0700323145757494,-0.1809988194047854,-1.183570253313548,-16.05146434412888,,0.1809682714431159,-0.0751760317778409,-0.0972959788184,0.0700323145757494,0.996653470021195,0.9944379087728143,9154768.0,9154768.0,-0.4793,,0.4776725874165596,,,-1.1993944141304538,,,,
9,50,0.1525423728813559,91.95,-141.47999999999996,-49.53000000000005,0.6499151823579307,74.57,74.57,74.57,118,9,50,59,10.216666666666669,-2.8295999999999992,-0.8394915254237295,-0.8251550118642283,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.142857142857143,-0.4197457627118644,0.6499151823579306,-0.9052823308771552,-1.894590887703534,-1.2140033939615869,-0.1744112282521326,1.0,0.3007605063673533,0.4326830508474577,-2.092252814396264,-103.082172420755,2.059496567505721,0.6499151823579306,-0.0512852001559249,-0.1451070707735023,-1.2137983250626192,0.6173840494296049,-0.6642081265924636,0.6499151823579306,2.3645548685380104,6.178639415075155,2.512110108562418,,,1.6326584993095443,0.0697779318647926,-0.1795640224514059,-1.2225968001732332,-15.732149501527996,,0.1789787051946365,-0.0750319510531769,-0.0972959788184,0.0697779318647926,0.9964214247978478,0.9942219179898284,9155764.0,9155764.0,-0.4953000000000001,,0.4778247044006758,,,-1.2137983250626192,,,,
9,50,0.1525423728813559,91.95,-141.47999999999996,-49.53000000000005,0.6499151823579307,74.57,74.57,74.57,119,9,50,59,10.216666666666669,-2.8295999999999992,-0.8394915254237295,-0.8189238165746809,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.142857142857143,-0.416218487394958,0.6499151823579306,-0.9031965495358012,-1.8896344536602991,-1.2112063155904536,-0.1732225063603121,1.0,0.3007429899791239,0.433209243697479,-2.084896762190343,-104.082172420755,2.059496567505721,0.6499151823579306,-0.0510705262598903,-0.1438876836241451,-1.210998669394176,0.6052287906673031,-0.6642081265924636,0.6499151823579306,2.373170905031826,6.251884946338768,2.51292197811176,,,1.633186145655756,0.0694824079856214,-0.1803824694641314,-1.2225750803006528,-15.434711342070177,,0.1774746824619084,-0.0748878703285128,-0.0972959788184,0.0694824079856214,0.99645149685837,0.9942703339304158,9241171.0,9241171.0,-0.4953000000000001,,0.4779742175986856,,,-1.210998669394176,,,,
9,51,0.15,91.95,-142.97999999999996,-51.03000000000005,0.6430969366344945,74.57,74.57,74.57,120,9,51,60,10.216666666666669,-2.803529411764705,-0.8505000000000007,-0.8137009689285543,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.285714285714286,-0.42525,0.6430969366344944,-0.9126648772217292,-1.9083321766841863,-1.2239035499822035,-0.1742060967304771,1.0,0.2889825132268545,0.4338516666666666,-2.103633447426492,-102.02273172643535,2.059496567505721,0.6430969366344944,-0.0544062549633336,-0.1535087574582881,-1.2237079489489122,0.595152237143092,-0.684323454472308,0.6430969366344944,2.3879000879236987,6.337752742850983,2.513736977680428,,,1.6165765498511355,0.0692310869208449,-0.1788268880145859,-1.259194327510277,-15.20609488767066,,0.1757688097111851,-0.0747437896038488,-0.0972959788184,0.0692310869208449,0.9962333958335958,0.9940679783297086,9241556.0,9241556.0,-0.5103000000000001,,0.4782526272797672,,,-1.2237079489489122,,,,
