Open Time,Order,Symbol_order,Type_order,Volume_order,Price_order,S / L,T / P,Time_order,State,Comment_order,Time_deal,Deal,Symbol_deal,Type_deal,Direction,Volume_deal,Price_deal,Commission,Swap,Profit,Balance,Comment_deal,Profitable Trade,Unprofitable Trade,rolling_profitable_trade,rolling_unprofitable_trade,rolling_winrate,rolling_gross_profit,rolling_gross_loss,rolling_net,rolling_profit_factor,rolling_balance_drawdown_absolute,rolling_balance_drawdown_maximal,rolling_balance_drawdown_relative,rolling_total_deals,rolling_win_count,rolling_lose_count,rolling_total_trades,rolling_average_profit,rolling_average_loss,rolling_expected_payoff,rolling_LR_correlation,rolling_long_trades_won,rolling_short_trades_won,rolling_largest_profit_trade,rolling_largest_loss_trade,rolling_maximum_consecutive_wins,rolling_maximum_consecutive_loses,rolling_maximal_consecutive_profit,rolling_maximal_consecutive_loss,rolling_average_consecutive_wins,rolling_average_consecutive_loses
2024.05.22 00:06:01,165.0,XAUUSDc,buy,3.25 / 3.25,0.0,2421.866,2426.285,2024.05.22 00:06:01,filled,Range Breakout Buy,2024.05.22 00:06:01,160.0,XAUUSDc,buy,in,3.25,2422.526,0,0.0,0.0,53.34,Range Breakout Buy,0,0,12,67,0.1518987341772152,121.28999999999999,-167.94999999999996,-46.66000000000004,0.7221792200059542,74.57,74.57,74.57,159,12,67,79,10.1075,-2.506716417910447,-0.5906329113924056,-0.714204430688567,5,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3333333333333333,7.444444444444445
2024.05.22 00:14:33,166.0,XAUUSDc,sell,3.25 / 3.25,0.0,,,2024.05.22 00:14:33,filled,sl 2421.866,2024.05.22 00:14:33,161.0,XAUUSDc,sell,out,3.25,2421.857,0,0.0,-2.18,51.16,sl 2421.866,0,1,12,68,0.15,121.28999999999999,-170.12999999999997,-48.84000000000004,0.7129254099806032,74.57,74.57,74.57,160,12,68,80,10.1075,-2.501911764705882,-0.6105000000000005,-0.7090220942409567,5,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3333333333333333,6.8
2024.05.23 01:12:04,167.0,XAUUSDc,sell,0.31 / 0.31,0.0,2381.451,2337.603,2024.05.23 01:12:04,filled,Range Breakout Sell,2024.05.23 01:12:04,162.0,XAUUSDc,sell,in,0.31,2376.266,0,0.0,0.0,51.16,Range Breakout Sell,0,0,12,68,0.15,121.28999999999999,-170.12999999999997,-48.84000000000004,0.7129254099806032,74.57,74.57,74.57,161,12,68,80,10.1075,-2.501911764705882,-0.6105000000000005,-0.7039158199759317,5,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3333333333333333,6.8
2024.05.23 17:28:27,168.0,XAUUSDc,buy,0.31 / 0.31,0.0,,,2024.05.23 17:28:27,filled,tp 2337.603,2024.05.23 17:28:27,163.0,XAUUSDc,buy,out,0.31,2337.596,0,0.0,11.99,63.15,tp 2337.603,1,0,13,68,0.16049382716049382,133.28,-170.12999999999997,-36.85000000000004,0.7834009287015813,74.57,74.57,74.57,162,13,68,81,10.252307692307692,-2.501911764705882,-0.4549382716049387,-0.6913181688195037,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.8
2024.05.27 02:27:04,169.0,XAUUSDc,buy,1.37 / 1.37,0.0,2339.473,2351.902,2024.05.27 02:27:04,filled,Range Breakout Buy,2024.05.27 02:27:04,164.0,XAUUSDc,buy,in,1.37,2341.011,0,0.0,0.0,63.15,Range Breakout Buy,0,0,13,68,0.16049382716049382,133.28,-170.12999999999997,-36.85000000000004,0.7834009287015813,74.57,74.57,74.57,163,13,68,81,10.252307692307692,-2.501911764705882,-0.4549382716049387,-0.6789493880040078,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.8
2024.05.27 02:30:36,170.0,XAUUSDc,sell,1.37 / 1.37,0.0,,,2024.05.27 02:30:36,filled,sl 2339.473,2024.05.27 02:30:36,165.0,XAUUSDc,sell,out,1.37,2339.455,0,0.0,-2.13,61.02,sl 2339.473,0,1,13,69,0.15853658536585366,133.28,-172.25999999999996,-38.98000000000004,0.773714153024498,74.57,74.57,74.57,164,13,69,82,10.252307692307692,-2.496521739130434,-0.47536585365853706,-0.6682616926735028,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.2727272727272725
2024.05.28 01:36:00,171.0,XAUUSDc,buy,1.4 / 1.4,0.0,2352.721,2364.457,2024.05.28 01:36:00,filled,Range Breakout Buy,2024.05.28 01:36:00,166.0,XAUUSDc,buy,in,1.4,2354.255,0,0.0,0.0,61.02,Range Breakout Buy,0,0,13,69,0.15853658536585366,133.28,-172.25999999999996,-38.98000000000004,0.773714153024498,74.57,74.57,74.57,165,13,69,82,10.252307692307692,-2.496521739130434,-0.47536585365853706,-0.6577574628185281,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.2727272727272725
2024.05.28 02:32:24,172.0,XAUUSDc,sell,1.4 / 1.4,0.0,,,2024.05.28 02:32:24,filled,sl 2352.721,2024.05.28 02:32:24,167.0,XAUUSDc,sell,out,1.4,2352.702,0,0.0,-2.17,58.85,sl 2352.721,0,1,13,70,0.1566265060240964,133.28,-174.42999999999995,-41.15000000000004,0.764088746201915,74.57,74.57,74.57,166,13,70,83,10.252307692307692,-2.491857142857142,-0.49578313253012096,-0.6488439886456647,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.363636363636363
2024.05.29 00:45:14,173.0,XAUUSDc,sell,2.72 / 2.72,0.0,2358.248,2352.407,2024.05.29 00:45:14,filled,Range Breakout Sell,2024.05.29 00:45:14,168.0,XAUUSDc,sell,in,2.72,2357.446,0,0.0,0.0,58.85,Range Breakout Sell,0,0,13,70,0.1566265060240964,133.28,-174.42999999999995,-41.15000000000004,0.764088746201915,74.57,74.57,74.57,167,13,70,83,10.252307692307692,-2.491857142857142,-0.49578313253012096,-0.6400757212193413,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.363636363636363
2024.05.29 00:48:04,174.0,XAUUSDc,buy,2.72 / 2.72,0.0,,,2024.05.29 00:48:04,filled,sl 2358.248,2024.05.29 00:48:04,169.0,XAUUSDc,buy,out,2.72,2358.248,0,0.0,-2.18,56.67,sl 2358.248,0,1,13,71,0.15476190476190477,133.28,-176.60999999999996,-43.33000000000004,0.7546571541815301,74.57,74.57,74.57,168,13,71,84,10.252307692307692,-2.4874647887323937,-0.5158333333333338,-0.63279851460359,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.454545454545454
2024.05.30 00:03:03,175.0,XAUUSDc,sell,0.77 / 0.77,0.0,2338.378,2318.605,2024.05.30 00:03:03,filled,Range Breakout Sell,2024.05.30 00:03:03,170.0,XAUUSDc,sell,in,0.77,2336.265,0,0.0,0.0,56.67,Range Breakout Sell,0,0,13,71,0.15476190476190477,133.28,-176.60999999999996,-43.33000000000004,0.7546571541815301,74.57,74.57,74.57,169,13,71,84,10.252307692307692,-2.4874647887323937,-0.5158333333333338,-0.6256341378645837,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.454545454545454
2024.05.30 01:12:15,176.0,XAUUSDc,buy,0.77 / 0.77,0.0,,,2024.05.30 01:12:15,filled,sl 2338.378,2024.05.30 01:12:15,171.0,XAUUSDc,buy,out,0.77,2338.391,0,0.0,-1.64,55.03,sl 2338.378,0,1,13,72,0.15294117647058825,133.28,-178.24999999999994,-44.97000000000004,0.7477138849929876,74.57,74.57,74.57,170,13,72,85,10.252307692307692,-2.4756944444444438,-0.5290588235294122,-0.6195513914800357,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.545454545454546
2024.05.31 00:48:02,177.0,XAUUSDc,buy,1.03 / 1.03,0.0,2344.944,2359.317,2024.05.31 00:48:02,filled,Range Breakout Buy,2024.05.31 00:48:02,172.0,XAUUSDc,buy,in,1.03,2346.794,0,0.0,0.0,55.03,Range Breakout Buy,0,0,13,72,0.15294117647058825,133.28,-178.24999999999994,-44.97000000000004,0.7477138849929876,74.57,74.57,74.57,171,13,72,85,10.252307692307692,-2.4756944444444438,-0.5290588235294122,-0.6135591877859681,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.545454545454546
2024.05.31 01:09:36,178.0,XAUUSDc,sell,1.03 / 1.03,0.0,,,2024.05.31 01:09:36,filled,sl 2344.944,2024.05.31 01:09:36,173.0,XAUUSDc,sell,out,1.03,2344.936,0,0.0,-1.91,53.12,sl 2344.944,0,1,13,73,0.1511627906976744,133.28,-180.15999999999994,-46.88000000000004,0.7397868561278865,74.57,74.57,74.57,172,13,73,86,10.252307692307692,-2.467945205479451,-0.5451162790697679,-0.6087411440250207,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.636363636363637
2024.06.04 01:09:05,179.0,XAUUSDc,sell,1.61 / 1.61,0.0,2350.571,2341.679,2024.06.04 01:09:05,filled,Range Breakout Sell,2024.06.04 01:09:05,174.0,XAUUSDc,sell,in,1.61,2349.661,0,0.0,0.0,53.12,Range Breakout Sell,0,0,13,73,0.1511627906976744,133.28,-180.15999999999994,-46.88000000000004,0.7397868561278865,74.57,74.57,74.57,173,13,73,86,10.252307692307692,-2.467945205479451,-0.5451162790697679,-0.6039911592998095,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.636363636363637
2024.06.04 06:04:30,180.0,XAUUSDc,buy,1.61 / 1.61,0.0,,,2024.06.04 06:04:30,filled,sl 2350.571,2024.06.04 06:04:30,175.0,XAUUSDc,buy,out,1.61,2350.595,0,0.0,-1.5,51.62,sl 2350.571,0,1,13,74,0.14942528735632185,133.28,-181.65999999999994,-48.38000000000004,0.7336783001211056,74.57,74.57,74.57,174,13,74,87,10.252307692307692,-2.454864864864864,-0.5560919540229889,-0.600127090902876,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.7272727272727275
2024.06.05 01:03:04,181.0,XAUUSDc,sell,0.98 / 0.98,0.0,2328.704,2314.574,2024.06.05 01:03:04,filled,Range Breakout Sell,2024.06.05 01:03:04,176.0,XAUUSDc,sell,in,0.98,2326.996,0,0.0,0.0,51.62,Range Breakout Sell,0,0,13,74,0.14942528735632185,133.28,-181.65999999999994,-48.38000000000004,0.7336783001211056,74.57,74.57,74.57,175,13,74,87,10.252307692307692,-2.454864864864864,-0.5560919540229889,-0.5963145655256495,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.7272727272727275
2024.06.05 01:32:37,182.0,XAUUSDc,buy,0.98 / 0.98,0.0,,,2024.06.05 01:32:37,filled,sl 2328.704,2024.06.05 01:32:37,177.0,XAUUSDc,buy,out,0.98,2328.724,0,0.0,-1.69,49.93,sl 2328.704,0,1,13,75,0.14772727272727273,133.28,-183.34999999999994,-50.070000000000036,0.7269157349331882,74.57,74.57,74.57,176,13,75,88,10.252307692307692,-2.4446666666666657,-0.5689772727272732,-0.5934411597058018,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.818181818181818
2024.06.06 01:03:02,183.0,XAUUSDc,buy,0.8 / 0.8,0.0,2355.546,2372.268,2024.06.06 01:03:02,filled,Range Breakout Buy,2024.06.06 01:03:02,178.0,XAUUSDc,buy,in,0.8,2357.498,0,0.0,0.0,49.93,Range Breakout Buy,0,0,13,75,0.14772727272727273,133.28,-183.34999999999994,-50.070000000000036,0.7269157349331882,74.57,74.57,74.57,177,13,75,88,10.252307692307692,-2.4446666666666657,-0.5689772727272732,-0.5906024438511497,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.818181818181818
2024.06.06 01:31:36,184.0,XAUUSDc,sell,0.8 / 0.8,0.0,,,2024.06.06 01:31:36,filled,tp 2372.268,2024.06.06 01:31:36,179.0,XAUUSDc,sell,out,0.8,2372.274,0,0.0,11.82,61.75,tp 2372.268,1,0,14,75,0.15730337078651685,145.1,-183.34999999999994,-38.250000000000036,0.7913826015816746,74.57,74.57,74.57,178,14,75,89,10.364285714285714,-2.4446666666666657,-0.4297752808988768,-0.5809610491180887,6,8,18.0,-8.74,2.0,19.0,18.0,-41.31,1.2727272727272727,6.818181818181818
2024.06.07 01:12:06,185.0,XAUUSDc,sell,0.78 / 0.78,0.0,2377.237,2355.907,2024.06.07 01:12:06,filled,Range Breakout Sell,2024.06.07 01:12:06,180.0,XAUUSDc,sell,in,0.78,2374.97,0,0.0,0.0,61.75,Range Breakout Sell,0,0,14,75,0.15730337078651685,145.1,-183.34999999999994,-38.250000000000036,0.7913826015816746,74.57,74.57,74.57,179,14,75,89,10.364285714285714,-2.4446666666666657,-0.4297752808988768,-0.5714761327572984,6,8,18.0,-8.74,2.0,19.0,18.0,-41.31,1.2727272727272727,6.818181818181818
