4_layer_output_rolling_profitable_trade,4_layer_output_rolling_unprofitable_trade,4_layer_output_rolling_winrate,4_layer_output_rolling_gross_profit,4_layer_output_rolling_gross_loss,4_layer_output_rolling_net,4_layer_output_rolling_profit_factor,4_layer_output_rolling_balance_drawdown_absolute,4_layer_output_rolling_balance_drawdown_maximal,4_layer_output_rolling_balance_drawdown_relative,4_layer_output_rolling_total_deals,4_layer_output_rolling_win_count,4_layer_output_rolling_lose_count,4_layer_output_rolling_total_trades,4_layer_output_rolling_average_profit,4_layer_output_rolling_average_loss,4_layer_output_rolling_expected_payoff,4_layer_output_rolling_LR_correlation,4_layer_output_rolling_long_trades_won,4_layer_output_rolling_short_trades_won,4_layer_output_rolling_largest_profit_trade,4_layer_output_rolling_largest_loss_trade,4_layer_output_rolling_maximum_consecutive_wins,4_layer_output_rolling_maximum_consecutive_loses,4_layer_output_rolling_maximal_consecutive_profit,4_layer_output_rolling_maximal_consecutive_loss,4_layer_output_rolling_average_consecutive_wins,4_layer_output_rolling_average_consecutive_loses,5_layer_output_rolling_Expectancy_Expectancy,5_layer_output_rolling_GPR_GainToPainRatio,5_layer_output_rolling_CAGR_CompoundAnnualGrowthRate,5_layer_output_rolling_Martin_MartinRatio,5_layer_output_rolling_Sterling_SterlingRatio,5_layer_output_rolling_Burke_BurkeRatio,5_layer_output_rolling_RoR_RiskOfRuin,5_layer_output_rolling_DSR_DeflatedSharpeRatio,5_layer_output_rolling_PainIndex_PainIndex,5_layer_output_rolling_PainRatio_PainRatio,5_layer_output_rolling_Lake_LakeRatio,5_layer_output_rolling_OWLR_OutlierWinLossRatio,5_layer_output_rolling_PI_ProfitabilityIndex
9,50,0.1525423728813559,91.95,-141.47999999999996,-49.53000000000005,0.6499151823579307,74.57,74.57,74.57,118,9,50,59,10.216666666666669,-2.8295999999999992,-0.8394915254237295,-0.8251550118642283,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.142857142857143,-0.4197457627118644,0.6499151823579306,-0.9052823308771552,-1.894590887703534,-1.2140033939615869,-0.1744112282521326,1.0,0.3007605063673533,0.4326830508474577,-2.092252814396264,-103.082172420755,2.059496567505721,0.6499151823579306
9,50,0.1525423728813559,91.95,-141.47999999999996,-49.53000000000005,0.6499151823579307,74.57,74.57,74.57,119,9,50,59,10.216666666666669,-2.8295999999999992,-0.8394915254237295,-0.8189238165746809,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.142857142857143,-0.416218487394958,0.6499151823579306,-0.9031965495358012,-1.8896344536602991,-1.2112063155904536,-0.1732225063603121,1.0,0.3007429899791239,0.433209243697479,-2.084896762190343,-104.082172420755,2.059496567505721,0.6499151823579306
9,51,0.15,91.95,-142.97999999999996,-51.03000000000005,0.6430969366344945,74.57,74.57,74.57,120,9,51,60,10.216666666666669,-2.803529411764705,-0.8505000000000007,-0.8137009689285543,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.285714285714286,-0.42525,0.6430969366344944,-0.9126648772217292,-1.9083321766841863,-1.2239035499822035,-0.1742060967304771,1.0,0.2889825132268545,0.4338516666666666,-2.103633447426492,-102.02273172643535,2.059496567505721,0.6430969366344944
9,51,0.15,91.95,-142.97999999999996,-51.03000000000005,0.6430969366344945,74.57,74.57,74.57,121,9,51,60,10.216666666666669,-2.803529411764705,-0.8505000000000007,-0.8085676395277013,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.285714285714286,-0.4217355371900826,0.6430969366344944,-0.9106749390340896,-1.9030824063336875,-1.221234999375204,-0.1730074914848806,1.0,0.2889642029869839,0.4344834710743801,-2.095994438596697,-103.02273172643534,2.059496567505721,0.6430969366344944
9,52,0.1475409836065573,91.95,-144.56999999999996,-52.62000000000005,0.6360240713841048,74.57,74.57,74.57,122,9,52,61,10.216666666666669,-2.780192307692307,-0.8626229508196729,-0.8044237819868028,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.428571428571429,-0.431311475409836,0.6360240713841047,-0.9200451598934886,-1.9210176646841932,-1.2338006703680953,-0.1739207674330401,1.0,0.2765065203965736,0.4352352459016393,-2.113903155953076,-100.90973014063084,2.059496567505721,0.6360240713841047
9,52,0.1475409836065573,91.95,-144.56999999999996,-52.62000000000005,0.6360240713841048,74.57,74.57,74.57,123,9,52,61,10.216666666666669,-2.780192307692307,-0.8626229508196729,-0.8003424847944459,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.428571428571429,-0.4278048780487805,0.6360240713841047,-0.9124816340362758,-1.903623333061228,-1.223657816865061,-0.1716439355265716,1.0,0.2764873303335675,0.4359747967479674,-2.0929687698524737,-101.90973014063084,2.059496567505721,0.6360240713841047
9,53,0.1451612903225806,91.95,-146.28999999999996,-54.340000000000046,0.6285460386902729,74.57,74.57,74.57,124,9,53,62,10.216666666666669,-2.7601886792452826,-0.8764516129032266,-0.7972474493360016,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.571428571428571,-0.4382258064516128,0.6285460386902728,-0.9224080648639033,-1.922123131015476,-1.236969377583349,-0.1726117527393423,1.0,0.2630472091589046,0.4368411290322581,-2.1115412527829744,-99.68402649981589,2.059496567505721,0.6285460386902728
9,53,0.1451612903225806,91.95,-146.28999999999996,-54.340000000000046,0.6285460386902729,74.57,74.57,74.57,125,9,53,62,10.216666666666669,-2.7601886792452826,-0.8764516129032266,-0.794188721078602,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.571428571428571,-0.43472,0.6285460386902728,-0.9204855069160544,-1.9159553806758267,-1.2343911853507503,-0.1713682589219054,1.0,0.2630270116706642,0.4376936,-2.1030362493672614,-100.68402649981589,2.059496567505721,0.6285460386902728
9,54,0.1428571428571428,91.95,-147.78999999999996,-55.840000000000046,0.6221665877258273,74.57,74.57,74.57,126,9,54,63,10.216666666666669,-2.736851851851851,-0.8863492063492071,-0.791929898305681,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.714285714285714,-0.4431746031746031,0.6221665877258272,-0.9283575586580044,-1.9296555479125876,-1.2449477788091787,-0.1719073793994393,1.0,0.2512754826925774,0.4386515873015873,-2.1163893749225813,-98.979405444126,2.059496567505721,0.6221665877258272
9,54,0.1428571428571428,91.95,-147.78999999999996,-55.840000000000046,0.6221665877258273,74.57,74.57,74.57,127,9,54,63,10.216666666666669,-2.736851851851851,-0.8863492063492071,-0.7896863477995916,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.714285714285714,-0.4396850393700787,0.6221665877258272,-0.9269565936911336,-1.9241154976089367,-1.2430690541653933,-0.1707376411671715,1.0,0.2512544765490373,0.4395944881889763,-2.108662912289852,-99.979405444126,2.059496567505721,0.6221665877258272
9,55,0.140625,91.95,-149.04999999999995,-57.10000000000005,0.6169070781616909,74.57,74.57,74.57,128,9,55,64,10.216666666666669,-2.709999999999999,-0.8921875000000007,-0.7880694035716214,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.857142857142857,-0.44609375,0.6169070781616907,-0.9332628038700028,-1.9341495247771971,-1.2515258198605377,-0.1709562805998368,1.0,0.2413572878358033,0.44062109375,-2.1180620199711053,-98.77320490367768,2.059496567505721,0.6169070781616907
9,55,0.140625,91.95,-149.04999999999995,-57.10000000000005,0.6169070781616909,74.57,74.57,74.57,129,9,55,64,10.216666666666669,-2.709999999999999,-0.8921875000000007,-0.7864515978641524,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,7.857142857142857,-0.4426356589147286,0.6169070781616907,-0.9320277798381736,-1.928599425023264,-1.2498696256378887,-0.1698037111700809,1.0,0.2413357008337104,0.4416317829457364,-2.110418262067638,-99.77320490367768,2.059496567505721,0.6169070781616907
9,56,0.1384615384615384,91.95,-150.36999999999995,-58.42000000000005,0.6114916539203301,74.57,74.57,74.57,130,9,56,65,10.216666666666669,-2.6851785714285703,-0.8987692307692314,-0.7854440833683745,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,8.0,-0.4493846153846154,0.6114916539203299,-0.9383754888607208,-1.938298233119576,-1.2583820421895144,-0.1700000009166169,1.0,0.2310116125606683,0.4427284615384615,-2.1195282670554048,-98.51882916809303,2.059496567505721,0.6114916539203299
9,56,0.1384615384615384,91.95,-150.36999999999995,-58.42000000000005,0.6114916539203301,74.57,74.57,74.57,131,9,56,65,10.216666666666669,-2.6851785714285703,-0.8987692307692314,-0.7844202653582976,3,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.5,8.0,-0.4459541984732824,0.6114916539203299,-0.9339017688059504,-1.9257074434923611,-1.2523826858065583,-0.1682498405321632,1.0,0.2309893872323427,0.4438083969465649,-2.1042904443252195,-99.51882916809303,2.059496567505721,0.6114916539203299
10,56,0.1515151515151515,101.69,-150.36999999999995,-48.68000000000004,0.676265212475893,74.57,74.57,74.57,132,10,56,66,10.169,-2.6851785714285703,-0.7375757575757582,-0.7782548803442344,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,8.0,-0.3687878787878788,0.6762652124758928,-0.8731695896194183,-1.800425869690894,-1.1709395059935876,-0.1567069575588947,1.0,0.32633200833169,0.4441340909090909,-1.9660044285997984,-120.4307723911256,2.059496567505721,0.6762652124758928
10,56,0.1515151515151515,101.69,-150.36999999999995,-48.68000000000004,0.676265212475893,74.57,74.57,74.57,133,10,56,66,10.169,-2.6851785714285703,-0.7375757575757582,-0.7721960850829346,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,8.0,-0.3660150375939849,0.6762652124758928,-0.8710384130731609,-1.7959807206638776,-1.1680815516604008,-0.1557312787960762,1.0,0.3263203361091538,0.4444548872180451,-1.959790381708275,-121.4307723911256,2.059496567505721,0.6762652124758928
10,57,0.1492537313432835,101.69,-151.93999999999994,-50.25000000000004,0.6692773463209164,74.57,74.57,74.57,134,10,57,67,10.169,-2.665614035087718,-0.7500000000000007,-0.7671628901333393,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.125,-0.375,0.6692773463209162,-0.8827672037797714,-1.8196651724607773,-1.1838101163735704,-0.1571951287618925,1.0,0.3141056366283343,0.4448880597014925,-1.9842456647905624,-118.63681592039792,2.059496567505721,0.6692773463209162
10,57,0.1492537313432835,101.69,-151.93999999999994,-50.25000000000004,0.6692773463209164,74.57,74.57,74.57,135,10,57,67,10.169,-2.665614035087718,-0.7500000000000007,-0.7622109215944911,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.125,-0.3722222222222222,0.6692773463209162,-0.8805879218538396,-1.81468302039112,-1.180887651674721,-0.156183047036004,1.0,0.3140932787828628,0.4453148148148148,-1.9774503172997604,-119.63681592039792,2.059496567505721,0.6692773463209162
10,58,0.1470588235294117,101.69,-154.77999999999994,-53.090000000000046,0.6569970280397986,74.57,74.57,74.57,136,10,58,68,10.169,-2.6686206896551714,-0.7807352941176477,-0.7589026928605301,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.25,-0.3903676470588235,0.6569970280397984,-0.900149560641117,-1.853653108848414,-1.207120236879599,-0.1589494427562579,1.0,0.2923017478101136,0.4459441176470588,-2.018525472183798,-114.2369561122621,2.059496567505721,0.6569970280397984
10,58,0.1470588235294117,101.69,-154.77999999999994,-53.090000000000046,0.6569970280397986,74.57,74.57,74.57,137,10,58,68,10.169,-2.6686206896551714,-0.7807352941176477,-0.7556373000588794,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.25,-0.3875182481751824,0.6569970280397984,-0.8982918631066393,-1.8485109461037148,-1.2046290238790929,-0.1579289482176963,1.0,0.2922878513791598,0.4465642335766423,-2.011562493287919,-115.2369561122621,2.059496567505721,0.6569970280397984
10,59,0.144927536231884,101.69,-156.54999999999995,-54.86000000000005,0.6495688278505272,74.57,74.57,74.57,138,10,59,69,10.169,-2.6533898305084738,-0.7950724637681167,-0.7533232313202723,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.375,-0.3975362318840579,0.6495688278505269,-0.9094434030041784,-1.8696005224041892,-1.2195834826393703,-0.1591509654606534,1.0,0.2784076542889673,0.4473036231884058,-2.033167977763323,-112.51895734597146,2.059496567505721,0.6495688278505269
10,59,0.144927536231884,101.69,-156.54999999999995,-54.86000000000005,0.6495688278505272,74.57,74.57,74.57,139,10,59,69,10.169,-2.6533898305084738,-0.7950724637681167,-0.7510294940742097,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.375,-0.3946762589928057,0.6495688278505269,-0.9075679499081676,-1.8639228046611749,-1.2170684590427352,-0.1580958688691651,1.0,0.2783928981788498,0.4480323741007194,-2.025674934160322,-113.51895734597146,2.059496567505721,0.6495688278505269
10,60,0.1428571428571428,101.69,-158.05999999999997,-56.37000000000005,0.6433632797671772,74.57,74.57,74.57,140,10,60,70,10.169,-2.6343333333333323,-0.8052857142857149,-0.7494912711729984,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.5,-0.4026428571428571,0.643363279767177,-0.9165119345209548,-1.8800082428964275,-1.2290625379119684,-0.1588896965408598,1.0,0.2664718962503623,0.4488585714285714,-2.041872413406286,-111.4780911832534,2.059496567505721,0.643363279767177
10,60,0.1428571428571428,101.69,-158.05999999999997,-56.37000000000005,0.6433632797671772,74.57,74.57,74.57,141,10,60,70,10.169,-2.6343333333333323,-0.8052857142857149,-0.7479556060386767,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.5,-0.3997872340425532,0.643363279767177,-0.9114505089401516,-1.8673954878591457,-1.222275055572149,-0.1572630697491528,1.0,0.2664564530249781,0.44967304964539,-2.026918245731909,-112.4780911832534,2.059496567505721,0.643363279767177
10,61,0.1408450704225352,101.69,-159.44999999999993,-57.76000000000005,0.637754782063343,74.57,74.57,74.57,142,10,61,71,10.169,-2.6139344262295072,-0.8135211267605641,-0.7470668499867814,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.625,-0.4067605633802816,0.6377547820633428,-0.9194225816371168,-1.8810784334046005,-1.2329657793175768,-0.157856595480708,1.0,0.2554478139594939,0.4505739436619718,-2.0405587020071523,-110.77129501385032,2.059496567505721,0.6377547820633428
10,61,0.1408450704225352,101.69,-159.44999999999993,-57.76000000000005,0.637754782063343,74.57,74.57,74.57,143,10,61,71,10.169,-2.6139344262295072,-0.8135211267605641,-0.7461655924154362,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.625,-0.4039160839160839,0.6377547820633428,-0.91768964813856,-1.874935486961212,-1.230641877616414,-0.1567899820250067,1.0,0.2554317642169259,0.4514622377622377,-2.032705221786147,-111.77129501385032,2.059496567505721,0.6377547820633428
10,62,0.1388888888888889,101.69,-160.60999999999993,-58.92000000000005,0.6331486208828843,74.57,74.57,74.57,144,10,62,72,10.169,-2.590483870967741,-0.8183333333333339,-0.7457657874896039,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.75,-0.4091666666666666,0.6331486208828839,-0.9240517242988456,-1.8849965657232932,-1.2391735608137937,-0.1570830471436077,1.0,0.2462008601962732,0.45241875,-2.0424699999698195,-110.57077393075348,2.059496567505721,0.6331486208828839
10,62,0.1388888888888889,101.69,-160.60999999999993,-58.92000000000005,0.6331486208828843,74.57,74.57,74.57,145,10,62,72,10.169,-2.590483870967741,-0.8183333333333339,-0.7453421243926479,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.75,-0.4063448275862069,0.6331486208828839,-0.922608299123736,-1.8791731858543717,-1.2372378961026365,-0.1560568389475575,1.0,0.2461843715038215,0.4533620689655172,-2.035036370001015,-111.57077393075348,2.059496567505721,0.6331486208828839
10,63,0.136986301369863,101.69,-161.90999999999994,-60.22000000000004,0.6280649743684765,74.57,74.57,74.57,146,10,63,73,10.169,-2.569999999999999,-0.8249315068493156,-0.7454447349758415,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.875,-0.4124657534246575,0.6280649743684763,-0.9294449100672346,-1.8898359641313287,-1.2464059408169972,-0.1564039372407621,1.0,0.2358784717320483,0.454381506849315,-2.045516589158773,-110.16223845898364,2.059496567505721,0.6280649743684763
10,63,0.136986301369863,101.69,-161.90999999999994,-60.22000000000004,0.6280649743684765,74.57,74.57,74.57,147,10,63,73,10.169,-2.569999999999999,-0.8249315068493156,-0.7455115582750341,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,7.875,-0.4096598639455782,0.6280649743684763,-0.9264997920066216,-1.880656594198608,-1.2424564731213916,-0.1551139415591159,1.0,0.2358614369397726,0.455387074829932,-2.0345324740554624,-111.16223845898364,2.059496567505721,0.6280649743684763
10,64,0.1351351351351351,101.69,-163.21999999999994,-61.53000000000005,0.6230241391986279,74.57,74.57,74.57,148,10,64,74,10.169,-2.550312499999999,-0.831486486486487,-0.7460697948826914,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,8.0,-0.4157432432432432,0.6230241391986276,-0.9331430684243032,-1.890568594923908,-1.2513652520105985,-0.1554037812184013,1.0,0.2254969738300691,0.4564675675675675,-2.044270249903739,-109.795546887697,2.059496567505721,0.6230241391986276
10,64,0.1351351351351351,101.69,-163.21999999999994,-61.53000000000005,0.6230241391986279,74.57,74.57,74.57,149,10,64,74,10.169,-2.550312499999999,-0.831486486486487,-0.7465812321829247,4,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.4285714285714286,8.0,-0.4129530201342282,0.6230241391986276,-0.9288649434114022,-1.8784119245879016,-1.245628192854234,-0.1538855008506013,1.0,0.2254793826791674,0.4575335570469798,-2.0301569777886823,-110.795546887697,2.059496567505721,0.6230241391986276
11,64,0.1466666666666666,110.93,-163.21999999999994,-52.29000000000004,0.6796348486705063,74.57,74.57,74.57,150,11,64,75,10.084545454545454,-2.550312499999999,-0.6972000000000006,-0.7428374070462608,5,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.375,8.0,-0.3486,0.6796348486705062,-0.8702693992970272,-1.7592232405294226,-1.167050287376998,-0.1436399760980868,1.0,0.3172103469249702,0.4579693333333334,-1.900278765311128,-131.37387645821372,2.059496567505721,0.6796348486705062
11,64,0.1466666666666666,110.93,-163.21999999999994,-52.29000000000004,0.6796348486705063,74.57,74.57,74.57,151,11,64,75,10.084545454545454,-2.550312499999999,-0.6972000000000006,-0.7391443088401402,5,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.375,8.0,-0.3462913907284768,0.6796348486705062,-0.8690293183588284,-1.7560344950600766,-1.16538731173237,-0.142904060528393,1.0,0.3172007228515189,0.4583993377483443,-1.8957909551691257,-132.3738764582137,2.059496567505721,0.6796348486705062
11,65,0.1447368421052631,110.93,-165.01999999999995,-54.09000000000004,0.6722215489031634,74.57,74.57,74.57,152,11,65,76,10.084545454545454,-2.5387692307692302,-0.71171052631579,-0.7364125533499633,5,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.375,7.222222222222222,-0.3558552631578947,0.6722215489031632,-0.882149854433207,-1.7814068554242333,-1.1829822374054004,-0.144491175849501,1.0,0.3031419265229864,0.4589421052631579,-1.9221375513745491,-128.96875577740792,2.059496567505721,0.6722215489031632
11,65,0.1447368421052631,110.93,-165.01999999999995,-54.09000000000004,0.6722215489031634,74.57,74.57,74.57,153,11,65,76,10.084545454545454,-2.5387692307692302,-0.71171052631579,-0.7337111855856338,5,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.375,7.222222222222222,-0.3535294117647058,0.6722215489031632,-0.8801644226056736,-1.7762769525418416,-1.1803197299258064,-0.1436034803074561,1.0,0.3031316028786104,0.4594777777777777,-1.915575605990149,-129.96875577740792,2.059496567505721,0.6722215489031632
11,66,0.1428571428571428,110.93,-166.58999999999995,-55.66000000000004,0.6658863077015429,74.57,74.57,74.57,154,11,66,77,10.084545454545454,-2.5240909090909085,-0.7228571428571434,-0.7317945905058487,5,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.375,7.333333333333333,-0.3614285714285714,0.6658863077015428,-0.890755117924257,-1.7961243591614522,-1.1945220838463957,-0.1447358254857668,1.0,0.2907462593362042,0.4601084415584416,-1.9359677794807768,-127.30273086597188,2.059496567505721,0.6658863077015428
11,66,0.1428571428571428,110.93,-166.58999999999995,-55.66000000000004,0.6658863077015429,74.57,74.57,74.57,155,11,66,77,10.084545454545454,-2.5240909090909085,-0.7228571428571434,-0.7298918020952072,5,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.375,7.333333333333333,-0.3590967741935483,0.6658863077015428,-0.8893037136523355,-1.7916977976277533,-1.1925757189920017,-0.1439126302606649,1.0,0.290735344322955,0.4607309677419355,-1.9302017357566728,-128.30273086597188,2.059496567505721,0.6658863077015428
11,67,0.141025641025641,110.93,-167.94999999999996,-57.02000000000004,0.660494194700804,74.57,74.57,74.57,156,11,67,78,10.084545454545454,-2.506716417910447,-0.7310256410256415,-0.7286262589052542,5,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.375,7.444444444444445,-0.3655128205128204,0.660494194700804,-0.8981296616591683,-1.8076281685103253,-1.2044115081925284,-0.1447260806948146,1.0,0.2799165842401912,0.4614326923076923,-1.9463936488060487,-126.242546474921,2.059496567505721,0.660494194700804
11,67,0.141025641025641,110.93,-167.94999999999996,-57.02000000000004,0.660494194700804,74.57,74.57,74.57,157,11,67,78,10.084545454545454,-2.506716417910447,-0.7310256410256415,-0.72736111290121,5,6,18.0,-8.74,2.0,19.0,18.0,-41.31,1.375,7.444444444444445,-0.3631847133757961,0.660494194700804,-0.8912994908492656,-1.7920729341492174,-1.1952520998380929,-0.1430229904753899,1.0,0.279905184003356,0.4621254777070064,-1.9286958496029103,-127.242546474921,2.059496567505721,0.660494194700804
12,67,0.1518987341772152,121.29,-167.94999999999996,-46.66000000000004,0.7221792200059542,74.57,74.57,74.57,158,12,67,79,10.1075,-2.506716417910447,-0.5906329113924056,-0.7207311369813738,5,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3333333333333333,7.444444444444445,-0.2953164556962025,0.7221792200059542,-0.807802984314685,-1.6248088005677708,-1.0832814594537818,-0.1292628476684521,1.0,0.3775650606613528,0.4621537974683544,-1.7479094378100368,-156.49442777539636,2.059496567505721,0.7221792200059542
12,67,0.1518987341772152,121.29,-167.94999999999996,-46.66000000000004,0.7221792200059542,74.57,74.57,74.57,159,12,67,79,10.1075,-2.506716417910447,-0.5906329113924056,-0.714204430688567,5,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3333333333333333,7.444444444444445,-0.2934591194968553,0.7221792200059542,-0.80377664912693,-1.617316553902002,-1.0778820559567257,-0.1282615457680187,1.0,0.3775597169774285,0.4621817610062893,-1.7390920995603552,-157.49442777539633,2.059496567505721,0.7221792200059542
12,68,0.15,121.29,-170.12999999999997,-48.84000000000004,0.7129254099806032,74.57,74.57,74.57,160,12,68,80,10.1075,-2.501911764705882,-0.6105000000000005,-0.7090220942409567,5,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3333333333333333,6.8,-0.3052499999999999,0.7129254099806032,-0.8238737209995595,-1.6579322035173487,-1.1048326686329082,-0.1310710492314161,1.0,0.3612908904001152,0.462345625,-1.7819433697454354,-151.4645782145781,2.059496567505721,0.7129254099806032
12,68,0.15,121.29,-170.12999999999997,-48.84000000000004,0.7129254099806032,74.57,74.57,74.57,161,12,68,80,10.1075,-2.501911764705882,-0.6105000000000005,-0.7039158199759317,5,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3333333333333333,6.8,-0.3033540372670807,0.7129254099806032,-0.8216195873174232,-1.6535708354791532,-1.10180982609283,-0.1303196382894604,1.0,0.3612848702052137,0.4625074534161491,-1.7764461550810011,-152.4645782145781,2.059496567505721,0.7129254099806032
13,68,0.1604938271604938,133.28,-170.12999999999997,-36.85000000000004,0.7834009287015813,74.57,74.57,74.57,162,13,68,81,10.252307692307692,-2.501911764705882,-0.4549382716049387,-0.6913181688195037,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.8,-0.2274691358024691,0.7834009287015812,-0.6916918292301905,-1.3940189048890983,-0.9275738624516434,-0.1095244689721473,1.0,0.46129593555544,0.4619271604938271,-1.4974045442375188,-203.07245590230644,2.059496567505721,0.7834009287015812
13,68,0.1604938271604938,133.28,-170.12999999999997,-36.85000000000004,0.7834009287015813,74.57,74.57,74.57,163,13,68,81,10.252307692307692,-2.501911764705882,-0.4549382716049387,-0.6789493880040078,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.8,-0.2260736196319018,0.7834009287015812,-0.6831966030786747,-1.3787958175587478,-0.9161815784882322,-0.1079956232502578,1.0,0.4612944386436617,0.4613539877300613,-1.4808511928987893,-204.07245590230644,2.059496567505721,0.7834009287015812
13,69,0.1585365853658536,133.28,-172.25999999999996,-38.98000000000004,0.773714153024498,74.57,74.57,74.57,164,13,69,82,10.252307692307692,-2.496521739130434,-0.475365853658537,-0.6682616926735028,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.2727272727272725,-0.2376829268292682,0.7737141530244979,-0.7092396070082851,-1.4330207624014808,-0.9511058160229116,-0.1119001216643588,1.0,0.4469724900299014,0.4609176829268293,-1.538755472570743,-193.9212416623908,2.059496567505721,0.7737141530244979
13,69,0.1585365853658536,133.28,-172.25999999999996,-38.98000000000004,0.773714153024498,74.57,74.57,74.57,165,13,69,82,10.252307692307692,-2.496521739130434,-0.475365853658537,-0.6577574628185281,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.2727272727272725,-0.2362424242424242,0.7737141530244979,-0.7068797951191435,-1.4298989478422084,-0.9479412566972556,-0.1113174821152831,1.0,0.4469704722433988,0.4604866666666666,-1.5350711460030912,-194.9212416623908,2.059496567505721,0.7737141530244979
13,70,0.1566265060240964,133.28,-174.42999999999995,-41.15000000000004,0.764088746201915,74.57,74.57,74.57,166,13,70,83,10.252307692307692,-2.491857142857142,-0.4957831325301209,-0.6488439886456647,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.363636363636363,-0.2478915662650602,0.7640887462019148,-0.732002682695092,-1.482089973039504,-0.9816315980891674,-0.1150324911718695,1.0,0.4320758090861903,0.4601915662650602,-1.5906477570548838,-185.6422843256377,2.059496567505721,0.7640887462019148
13,70,0.1566265060240964,133.28,-174.42999999999995,-41.15000000000004,0.764088746201915,74.57,74.57,74.57,167,13,70,83,10.252307692307692,-2.491857142857142,-0.4957831325301209,-0.6400757212193413,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.363636363636363,-0.2464071856287425,0.7640887462019148,-0.72978641762687,-1.478957546287351,-0.9786595381881052,-0.1144451709248833,1.0,0.432073260480702,0.4599,-1.586837176835986,-186.6422843256377,2.059496567505721,0.7640887462019148
13,71,0.1547619047619047,133.28,-176.60999999999996,-43.33000000000004,0.7546571541815301,74.57,74.57,74.57,168,13,71,84,10.252307692307692,-2.4874647887323937,-0.5158333333333338,-0.63279851460359,6,7,18.0,-8.74,2.0,19.0,18.0,-41.31,1.3,6.454545454545454,-0.2579166666666667,0.7546571541815299,-0.7538188552521977,-1.5287026677291864,-1.0108875623604636,-0.1179419713633,1.0,0.4168013540171125,0.4597416666666666,-1.6396574639791135,-178.25201938610644,2.059496567505721,0.7546571541815299
